agriculture_heating,agriculture_heating_2019,buildings_heating,buildings_heating_2019,insulation_apartments_high,insulation_apartments_high_2019,insulation_apartments_low,insulation_apartments_low_2019,insulation_apartments_medium,insulation_apartments_medium_2019,insulation_detached_houses_high,insulation_detached_houses_high_2019,insulation_detached_houses_low,insulation_detached_houses_low_2019,insulation_detached_houses_medium,insulation_detached_houses_medium_2019,insulation_semi_detached_houses_high,insulation_semi_detached_houses_high_2019,insulation_semi_detached_houses_low,insulation_semi_detached_houses_low_2019,insulation_semi_detached_houses_medium,insulation_semi_detached_houses_medium_2019,insulation_terraced_houses_high,insulation_terraced_houses_high_2019,insulation_terraced_houses_low,insulation_terraced_houses_low_2019,insulation_terraced_houses_medium,insulation_terraced_houses_medium_2019
1.8420561306339212e-08,4.18505922577863e-08,1.8420561306339212e-08,4.18505922577863e-08,1.0215212637064813e-08,1.8305807884e-08,8.847752050468264e-09,1.7884827455e-08,8.304105726880159e-09,1.761735198e-08,1.0552660696950769e-08,1.7595554964e-08,9.616484898840998e-09,1.6628922811e-08,7.341777133112761e-09,1.4097237822e-08,9.99581479670038e-09,1.6911910032e-08,1.1394872897936928e-08,1.7234812865e-08,7.884586172519359e-09,1.578992106e-08,1.1311484766733335e-08,1.8553874042e-08,8.949322451643238e-09,1.7520717548e-08,6.449305591037978e-09,1.4100489046e-08
2.1673241495428825e-08,4.1890714855547596e-08,2.1673241495428825e-08,4.1890714855547596e-08,6.1784608435806074e-09,1.1799664865e-08,3.196187101745556e-09,1.0332300279e-08,5.602398987780086e-09,1.1618208231e-08,6.977628431003413e-09,1.242413574e-08,5.636814702108635e-09,8.5835115993e-09,7.978895207654352e-09,1.2634107627e-08,5.818701955094661e-09,1.106265754e-08,4.721183913599564e-09,7.7100785655e-09,5.491480930199818e-09,1.1235903729e-08,7.042278673553922e-09,1.2671847107e-08,3.3739793907226998e-09,8.6662260696e-09,4.4007144653066215e-09,9.5784112166e-09
2.2038146950977183e-08,4.2588625658218525e-08,2.2038146950977183e-08,4.2588625658218525e-08,3.7287014135530125e-09,6.7651442092e-09,1.2243437503922971e-09,4.6315096879e-09,5.260604959887256e-09,7.3647370153e-09,4.176345268646927e-09,8.261491398e-09,3.449910235494532e-09,5.5238952602e-09,7.909070000163748e-09,1.2909801658e-08,3.123850363362962e-09,6.7432271254e-09,2.206378052830101e-09,4.1901785196e-09,7.256030422873694e-09,1.1101266226e-08,3.947632970340874e-09,7.7193361942e-09,1.5596850141279372e-09,4.4056751168e-09,5.806626268765916e-09,8.5946308933e-09
2.6538335112135896e-08,4.0047577231529776e-08,2.6538335112135896e-08,4.0047577231529776e-08,2.0028148634983166e-09,3.3422165312e-09,1.6959272092531063e-09,3.1512973476e-09,7.462125871844631e-09,7.0274712585e-09,2.446000171701794e-09,5.5644963118e-09,3.274040155994474e-09,7.386268593e-09,1.1882219953643221e-08,1.8025621622e-08,1.7835788858399226e-09,4.092906291e-09,2.825791965926073e-09,5.3466717668e-09,1.5090559353775732e-08,1.522589813e-08,1.9362140963941894e-09,4.1908657997e-09,1.9017954239572913e-09,4.0534722542e-09,1.0092489440532946e-08,1.2668030088e-08
2.4686356231316242e-08,3.5353374629933214e-08,2.4686356231316242e-08,3.5353374629933214e-08,8.731311102103034e-10,1.5956583225e-09,3.042322565069564e-09,4.6420103341e-09,9.273087336550647e-09,9.6497518267e-09,1.799690343690378e-09,4.4179850595e-09,6.342104354881266e-09,1.2986253268e-08,1.790655405568914e-08,2.7924766463e-08,1.0034726747612096e-09,2.3300408549e-09,6.1163138885915034e-09,9.2503261957e-09,1.9533597306323783e-08,1.7153587782e-08,9.317159593498395e-10,2.1719247262e-09,4.037753343393097e-09,7.6924146629e-09,1.6503394620055155e-08,1.9867358508e-08
1.9806666396387225e-08,2.925418138243375e-08,1.9806666396387225e-08,2.925418138243375e-08,3.4755062977778855e-10,7.9471791782e-10,6.1517541520027594e-09,8.7463994414e-09,1.5690480553480412e-08,1.5258289353e-08,2.684693332590984e-09,5.1224069483e-09,1.2040402011944058e-08,2.3848336461e-08,2.8854640356192383e-08,4.2960200221e-08,7.714297113252867e-10,1.4979058608e-09,1.0373963945823688e-08,1.6920383509e-08,2.9035278564845093e-08,2.7920749382e-08,7.208870719900414e-10,1.5318575642e-09,7.790465920089274e-09,1.4400482275e-08,2.793401318311906e-08,3.3078700226e-08
1.6148505943297473e-08,2.081229566230939e-08,1.6148505943297473e-08,2.081229566230939e-08,1.8945613711808055e-10,3.3685171449e-10,1.0833309902816937e-08,1.501581381e-08,2.839842948373292e-08,2.3848328683e-08,4.366910811206928e-09,7.8489541039e-09,1.77790187248021e-08,3.4075242927e-08,4.2724680106582054e-08,5.2430941386e-08,1.3445158169808131e-09,2.0856583913e-09,1.4781236783724288e-08,2.7430130349e-08,3.960888243407832e-08,5.0564967071e-08,7.036983540786347e-10,1.698446598e-09,1.2620120721702184e-08,2.2740777836e-08,3.4567121024517815e-08,4.1951313634e-08
1.25340002346146e-08,1.5632248719683337e-08,1.25340002346146e-08,1.5632248719683337e-08,1.9698925973350244e-10,1.0076065929e-10,1.631722351726384e-08,2.3470716831e-08,3.4228180899380475e-08,3.1362498744e-08,6.9256875951476104e-09,1.2185274207e-08,2.5653819269371136e-08,4.0817546952e-08,4.8506480597888686e-08,6.5802133403e-08,3.221141277416855e-09,3.8943588436e-09,2.28182412806468e-08,3.7138604823e-08,4.2334162083550634e-08,5.8767741761e-08,9.575187859013101e-10,2.7413883994e-09,1.726459768490832e-08,3.0200029705e-08,4.165183151521856e-08,5.1401248488e-08
1.7073558011894893e-08,1.6027555960716892e-08,1.7073558011894893e-08,1.6027555960716892e-08,2.5505191029564727e-10,1.9244970208e-10,2.1688382921665382e-08,3.1745490607e-08,3.837717692224316e-08,4.0422085308e-08,1.0963875085983982e-08,1.7650787576e-08,3.0009543308629966e-08,4.6627814966e-08,5.85176567976975e-08,6.4174724986e-08,5.911145395391946e-09,6.2737501022e-09,2.71412134398684e-08,4.475464191e-08,4.4355796911862955e-08,6.3235610444e-08,1.917210180754086e-09,4.5411375989e-09,2.2461925710059146e-08,3.8526248172e-08,4.5572006492518194e-08,5.742037262e-08
1.8559961885871618e-08,1.361657318372016e-08,1.8559961885871618e-08,1.361657318372016e-08,3.6100202843684727e-10,2.906758192e-10,2.4396739984658337e-08,3.7671830718e-08,3.550206683986926e-08,4.5228693168e-08,1.4865483170282606e-08,2.348782954e-08,2.9202060779090583e-08,4.580264453e-08,5.3697429813149884e-08,5.765712912e-08,9.124823745023096e-09,1.0594378691e-08,2.7918769007471366e-08,4.3681856591e-08,4.9850194782244855e-08,5.4876427932e-08,3.446733345727047e-09,7.3923949104e-09,2.5547123333116068e-08,4.2971496099e-08,4.3677757529402826e-08,5.66652715e-08
1.6109404147693762e-08,1.3342597868152354e-08,1.6109404147693762e-08,1.3342597868152354e-08,9.60637270470355e-10,8.8767987409e-10,2.498521164497546e-08,3.9604965983e-08,3.3796056587017865e-08,4.4782770035e-08,1.9273532099998133e-08,2.980176097e-08,2.6586650342039467e-08,3.9763809575e-08,3.995778649286348e-08,4.8817971587e-08,1.3242978047463453e-08,1.6305739328e-08,2.5220025284369635e-08,4.1238917182e-08,4.0543469302221873e-08,5.0096658439e-08,5.8090076217124365e-09,1.2192085283e-08,2.5465380369161356e-08,4.1655888766e-08,3.3769511613818536e-08,4.6257650656e-08
1.6029057992343672e-08,1.494339649768427e-08,1.6029057992343672e-08,1.494339649768427e-08,2.448214850763072e-09,1.9530741939e-09,2.2827357620108332e-08,3.6838302559e-08,3.120839322677286e-08,4.1362950061e-08,2.3699967105260347e-08,3.6129847779e-08,2.2160579249559015e-08,3.382880548e-08,3.1029530682924016e-08,4.0133995994e-08,1.7941318860165045e-08,2.4933085391e-08,2.2899348742160343e-08,3.5862524685e-08,2.92922644859664e-08,4.5596941688e-08,9.6321222075496e-09,1.924888213e-08,2.2325988971273418e-08,3.5454229148e-08,2.667591767215845e-08,3.7459475453e-08
1.6792346468169556e-08,1.4223232811048889e-08,1.6792346468169556e-08,1.4223232811048889e-08,4.632359462049455e-09,5.1532891113e-09,1.8146946326578122e-08,3.1221867605e-08,2.341242973054397e-08,3.50666795e-08,2.8038819319188857e-08,4.1872458986e-08,1.8201956273563762e-08,2.528447665e-08,2.332641424233996e-08,3.0582156755e-08,2.314004276083631e-08,3.3686045788e-08,1.8234253404282292e-08,2.753828493e-08,2.2696071431726714e-08,3.3149744669e-08,1.4885893377581577e-08,2.7313951112e-08,1.8047024291856505e-08,2.8374652488e-08,2.15612744239152e-08,3.0719580313e-08
1.3899884875566188e-08,1.3103847950300404e-08,1.3899884875566188e-08,1.3103847950300404e-08,8.065636760511408e-09,9.8051308019e-09,1.24336732122944e-08,2.2224650671e-08,1.6193535148066683e-08,2.6901394138e-08,3.184669167553708e-08,4.686259696e-08,1.2191139235138051e-08,1.7490475907e-08,1.5594611806448687e-08,2.0273508619e-08,2.8764423251506083e-08,4.1832932492e-08,1.2704824794911243e-08,1.8719284325e-08,1.561577026754172e-08,2.2329558891e-08,2.0874004235027132e-08,3.5355777637e-08,1.3314315968741812e-08,2.1209002154e-08,1.4191041687317648e-08,2.1035734833e-08
9.320154020610856e-09,1.023493500299748e-08,9.320154020610856e-09,1.023493500299748e-08,1.3130724466937396e-08,1.6475712666e-08,6.756091950721527e-09,1.3763066791e-08,1.02668684604871e-08,2.0048705723e-08,3.548866718744015e-08,5.0690506014e-08,7.192819604432014e-09,1.0542362016e-08,9.335880286690594e-09,1.4288031958e-08,3.4449030974821475e-08,4.9184810961e-08,7.978799590832803e-09,1.0451048519e-08,1.1040270073197128e-08,1.4224011391e-08,2.7139733648735676e-08,4.3057376028e-08,8.252012647942198e-09,1.3615183733e-08,8.908609163924711e-09,1.3482489921e-08
7.070461670808235e-09,7.718276032853166e-09,7.070461670808235e-09,7.718276032853166e-09,2.0581714731831692e-08,2.6250168651e-08,4.8058262267829975e-09,1.1858529118e-08,8.146992076123166e-09,1.4402582858e-08,3.837089701763857e-08,5.3434624264e-08,6.105744223979511e-09,6.9845598305e-09,5.783061259032142e-09,1.232957553e-08,3.909077236166896e-08,5.4069024076e-08,5.242925821928536e-09,7.7461264796e-09,6.823537558609591e-09,1.2252384792e-08,3.373651605984578e-08,5.0731487622e-08,5.260814390429419e-09,9.4903014773e-09,5.886879109348707e-09,1.083928988e-08
6.066134728932065e-09,8.047046411534536e-09,6.066134728932065e-09,8.047046411534536e-09,2.9884757795006984e-08,3.51081336e-08,7.276657952700861e-09,1.226814659e-08,8.765636426633393e-09,1.506867974e-08,4.0899644655834564e-08,5.5436061733e-08,6.119962810281101e-09,9.7185110146e-09,4.8167963497187774e-09,1.31637874e-08,4.2798922346962456e-08,5.7590229851e-08,6.109053532757936e-09,1.1741839377e-08,6.399816471158557e-09,1.4220505847e-08,4.035284956526283e-08,5.6534256754e-08,6.9887959632811086e-09,1.2694030226e-08,6.762456866375831e-09,1.4151208882e-08
1.317355563120134e-08,7.162497535558465e-09,1.317355563120134e-08,7.162497535558465e-09,3.9181574220266514e-08,4.3283255149e-08,1.4071553890055584e-08,2.2187757653e-08,9.661164421033293e-09,1.9443254212e-08,4.3374612269880286e-08,5.6304231485e-08,1.1392077037996374e-08,1.8303841022e-08,5.757118646790154e-09,1.7201450047e-08,4.612221861840067e-08,6.0154454316e-08,1.3375430006409912e-08,2.1836320335e-08,8.450809734397599e-09,1.4659757983e-08,4.5939136307503535e-08,6.0519406121e-08,1.3652019915788817e-08,2.3407721705e-08,1.0230263953490876e-08,2.1090450489e-08
1.9871612871961897e-08,9.135119807646698e-09,1.9871612871961897e-08,9.135119807646698e-09,4.7752105649635896e-08,4.9856539383e-08,2.5357314925043078e-08,3.9083394305e-08,1.4545676014656232e-08,2.9217375815e-08,4.569589818252194e-08,5.5781174125e-08,2.1265790473172707e-08,3.9128623618e-08,8.630681768014118e-09,2.5799677536e-08,4.882348101005396e-08,6.1507450083e-08,2.2728467328864373e-08,3.7692484796e-08,1.2502877381234781e-08,2.187261865e-08,5.0468445569384373e-08,6.2314449197e-08,2.465702280590011e-08,3.9285216496e-08,1.6873001433657243e-08,3.3740413372e-08
2.2525848113952233e-08,1.2058827818063185e-08,2.2525848113952233e-08,1.2058827818063185e-08,5.407212408557617e-08,5.2767905114e-08,4.0086824021670415e-08,5.4691503208e-08,2.5284695033951638e-08,4.2558681964e-08,4.77809366454625e-08,5.4027541713e-08,3.1362682958884765e-08,5.7122403077e-08,1.3743366192094174e-08,3.2405499223e-08,5.110689896523715e-08,6.0244135852e-08,3.1464309968350246e-08,5.6690209609e-08,1.862220539593577e-08,3.8714063183e-08,5.3619504351890356e-08,6.022505565e-08,3.686508876468539e-08,5.4243060264e-08,2.3942066556690784e-08,4.1697769953e-08
3.337016870155437e-08,1.4755527709866346e-08,3.337016870155437e-08,1.4755527709866346e-08,5.791089305383298e-08,5.1183653106e-08,5.220408068382696e-08,7.3048676598e-08,3.395287003740805e-08,4.9252686461e-08,4.9243187109407616e-08,5.0991061861e-08,4.502684180975416e-08,6.4450579105e-08,2.0100716444143653e-08,4.1338268676e-08,5.2547674611172815e-08,5.6415352473e-08,4.7964257292606795e-08,6.9347138221e-08,2.4641037378495707e-08,4.6019461473e-08,5.5323325946266655e-08,5.5497883201e-08,4.5512322683423624e-08,6.282111147e-08,3.1611743610958856e-08,4.872485273e-08
6.067473831521236e-08,1.3381737198947756e-08,6.067473831521236e-08,1.3381737198947756e-08,5.984677693136597e-08,4.7650616712e-08,6.059601699247312e-08,7.7390493312e-08,4.1318896069688075e-08,5.7927866122e-08,5.024134343841768e-08,4.6804145181e-08,5.3202878610491735e-08,7.1073583662e-08,2.7196232982923954e-08,4.245665977e-08,5.3127338734316796e-08,4.9510731441e-08,5.5391530406891275e-08,7.3564838888e-08,3.0318028669494295e-08,4.904788705e-08,5.6184573407060975e-08,4.9454011526e-08,5.585300268175961e-08,7.0537067849e-08,3.8694866113938095e-08,5.2175190423e-08
6.40216913265794e-08,2.4657778401102913e-08,6.40216913265794e-08,2.4657778401102913e-08,6.007918412619533e-08,3.9770959045e-08,5.6155124469686885e-08,6.3149197455e-08,4.4044483456451165e-08,5.3324012659e-08,5.071070432241368e-08,4.1361125941e-08,5.2302168747849215e-08,6.2457103278e-08,3.39514809219977e-08,3.9539958382e-08,5.320006242094102e-08,4.1396823534e-08,5.4696641077940946e-08,5.8091320723e-08,3.6612536300816726e-08,4.2456612299e-08,5.6325770140143974e-08,4.2080719695e-08,5.9445247335025615e-08,6.6051614968e-08,4.3584809294058563e-08,4.8645169299e-08
6.952593860909649e-08,3.8961476457689694e-08,6.952593860909649e-08,3.8961476457689694e-08,5.9264449344722664e-08,3.0427145345e-08,5.317347209468733e-08,4.5856076698e-08,4.59452055827188e-08,3.8662563778e-08,5.072089522154505e-08,3.522013985e-08,4.943900747326213e-08,4.2715520569e-08,3.896639131739947e-08,3.4733619635e-08,5.2985709687641674e-08,3.2463562008e-08,4.9321939922059566e-08,4.546064536e-08,4.0698705716063344e-08,3.6571977425e-08,5.5669389008042983e-08,3.3608652892e-08,5.539103680351314e-08,4.9866551653e-08,4.47928348152364e-08,3.5908807518e-08
7.245067257409882e-08,4.1445596292855087e-08,7.245067257409882e-08,4.1445596292855087e-08,5.728635138387088e-08,2.1283949945e-08,4.9827471716532925e-08,3.039297015e-08,4.74380555834085e-08,2.6873547284e-08,5.0554829769153615e-08,2.9275966203e-08,4.612773420759505e-08,3.382607846e-08,4.120416885405652e-08,3.1186656548e-08,5.249400272893582e-08,2.3607467112e-08,4.9108459945642845e-08,3.3817608768e-08,4.2994718202663576e-08,3.2103026545e-08,5.4593780234062145e-08,2.5033992999e-08,4.822927058142864e-08,3.1764414462e-08,4.5279798051092724e-08,2.72153828e-08
7.07687597221035e-08,3.9084926690714385e-08,7.07687597221035e-08,3.9084926690714385e-08,5.6012711420884905e-08,1.3584087261e-08,4.6863289240958166e-08,2.2091838537e-08,4.8671912154476084e-08,2.1934565567e-08,5.0273292768829826e-08,2.4078420372e-08,4.5764653177686646e-08,2.574022931e-08,4.581425633276657e-08,2.9169120579e-08,5.18214422362045e-08,1.7352392223e-08,4.603493748120282e-08,2.4152550921e-08,4.429386494836507e-08,2.6829456091e-08,5.3762060954463176e-08,1.8076378721e-08,4.6122096550633837e-08,2.2990927346e-08,4.6241346754375366e-08,2.2832066908e-08
6.296380028113653e-08,3.9554579960356705e-08,6.296380028113653e-08,3.9554579960356705e-08,5.5313920007252014e-08,7.6386292707e-09,4.6486631274412916e-08,1.5554842865e-08,5.1853852257911806e-08,1.6462359381e-08,5.0046803234600695e-08,2.0747721088e-08,4.536836390674215e-08,2.1755485227e-08,4.7707674724305346e-08,2.8097442933e-08,5.1551692149465765e-08,1.3124738266e-08,4.5051086710399715e-08,1.967914434e-08,4.9080257670096036e-08,2.5282639201e-08,5.3380717613831673e-08,1.3257478961e-08,4.6198937770052315e-08,1.9030968138e-08,5.0432143233921364e-08,2.1766084821e-08
5.981771265814468e-08,3.5164771762222126e-08,5.981771265814468e-08,3.5164771762222126e-08,5.5656181876883785e-08,4.8162319142e-09,4.8497450172853125e-08,1.2995573794e-08,5.7819459922987815e-08,1.7557641914e-08,4.9444713923305566e-08,1.955880654e-08,4.51999577329114e-08,2.1193204814e-08,5.1972455657078444e-08,3.1557344068e-08,5.1056518434801226e-08,1.0642820935e-08,4.5931139226626223e-08,1.9885309429e-08,5.845299219250858e-08,2.8464893887e-08,5.3042858431243785e-08,1.0769801405e-08,4.731005722825489e-08,1.8211775415e-08,5.6175900769598235e-08,2.593458197e-08
4.727969511576255e-08,3.148339632352064e-08,4.727969511576255e-08,3.148339632352064e-08,5.649236646628765e-08,4.2515051167e-09,5.0868236410016315e-08,1.6077476396e-08,5.923113607671812e-08,2.3568574735e-08,4.8849778423826064e-08,2.0357908079e-08,4.716794045146884e-08,2.3995493117e-08,5.6974373803878367e-08,3.9909430812e-08,5.0447011271243027e-08,1.1604688296e-08,4.911247490806044e-08,2.2438454187e-08,6.168143796105767e-08,2.9997905514e-08,5.3021711639654645e-08,1.1319884491e-08,4.9197086904670675e-08,2.0810419429e-08,6.325926895489268e-08,3.4240393297e-08
4.0723448839194945e-08,1.924202571079788e-08,4.0723448839194945e-08,1.924202571079788e-08,5.722908551509774e-08,6.1470621182e-09,5.415953124546138e-08,2.3856341202e-08,6.839693504395532e-08,3.6211856784e-08,4.8027303923373285e-08,2.2870619828e-08,5.042321978003597e-08,3.1805014051e-08,6.58836193992983e-08,5.2858560223e-08,5.005272517218688e-08,1.4837000941e-08,5.1268918176380246e-08,2.8780428731e-08,6.935086517051147e-08,4.1821347474e-08,5.299448920358263e-08,1.4329610299e-08,5.188450257405585e-08,2.6769229582e-08,7.51894012557113e-08,4.9531046888e-08
2.8543239508638576e-08,1.5256511144047484e-08,2.8543239508638576e-08,1.5256511144047484e-08,5.763666066676724e-08,9.8241077568e-09,5.723167912711357e-08,3.3033781615e-08,8.720473431852894e-08,5.3168891872e-08,4.691179402332821e-08,2.6584556339e-08,5.178791875542393e-08,3.9396625144e-08,7.62187932774221e-08,5.9891067185e-08,4.953651058985445e-08,2.1284536081e-08,5.1568779559764836e-08,3.751474023e-08,7.691975884556567e-08,6.5362904255e-08,5.2619072074148847e-08,1.9590784669e-08,5.363391180246592e-08,3.4068394571e-08,7.782304700570412e-08,5.8218613265e-08
1.25340002346146e-08,1.6606818056488832e-08,1.25340002346146e-08,1.6606818056488832e-08,5.683763733110032e-08,1.5566656472e-08,5.741291491858114e-08,4.4529998739e-08,8.691076719365664e-08,6.2202978461e-08,4.574561045137692e-08,3.1115001743e-08,5.3800481935154294e-08,4.3997633119e-08,7.662317637509074e-08,7.0834513741e-08,4.869193782578621e-08,2.8657960176e-08,5.4880495032065446e-08,4.4898898785e-08,7.40426783708206e-08,7.1516080494e-08,5.19037968874127e-08,2.626307896e-08,5.2429822737487774e-08,4.0250110726e-08,7.97060535849262e-08,6.7170408627e-08
1.7073558011894893e-08,1.2548069453005704e-08,1.7073558011894893e-08,1.2548069453005704e-08,5.5740713491645835e-08,2.3376597126e-08,5.4726071799723155e-08,5.0590343246e-08,8.220365336905818e-08,7.5716996069e-08,4.4667594663331416e-08,3.5822431127e-08,5.097198795328878e-08,4.8090921545e-08,8.07936346978421e-08,6.7213543909e-08,4.7635887112143434e-08,3.5762801361e-08,5.1787462032026985e-08,4.9147625833e-08,7.025734156058403e-08,7.2923867691e-08,5.1102577949099595e-08,3.2937477752e-08,5.1378144736699744e-08,4.6612811744e-08,7.681804866728097e-08,7.0962282396e-08
1.8559961885871618e-08,1.4962966163081972e-08,1.8559961885871618e-08,1.4962966163081972e-08,5.473464602340802e-08,3.1143909997e-08,4.540857585575235e-08,4.9573770922e-08,6.484346783240705e-08,7.3009342866e-08,4.358088292133009e-08,4.0044571453e-08,4.3172469845532824e-08,4.6010753294e-08,6.938648942148441e-08,5.9142108696e-08,4.674265334988372e-08,4.2256793105e-08,4.4377073742012576e-08,4.5629690684e-08,7.086687110151829e-08,6.074823617e-08,5.040935833309084e-08,3.9323543425e-08,4.6485242310166975e-08,4.78359484e-08,6.640599545623508e-08,6.5861872171e-08
1.6109404147693762e-08,1.5510916794217593e-08,1.6109404147693762e-08,1.5510916794217593e-08,5.410018096671527e-08,3.9504452892e-08,3.8071405125112666e-08,4.528927304e-08,5.42249413328738e-08,5.9155831725e-08,4.281305186865352e-08,4.3413867246e-08,3.5389641282740983e-08,3.9079924778e-08,4.986830923951204e-08,4.9140678678e-08,4.5793362038923296e-08,4.6539747442e-08,3.5127142213590594e-08,4.140465848e-08,5.4431795994963094e-08,5.3548217157e-08,4.967096916529335e-08,4.5349446495e-08,3.800366170145996e-08,4.3144005566e-08,4.6756608250562736e-08,4.9931957518e-08
1.6029057992343672e-08,1.2747680040062253e-08,1.6029057992343672e-08,1.2747680040062253e-08,5.414242440869156e-08,4.7528814645e-08,3.073369309225718e-08,3.8320144855e-08,4.61573114983273e-08,4.8498120555e-08,4.2565975696443315e-08,4.5814221034e-08,2.7851175861260356e-08,3.2685488208e-08,3.735173087477983e-08,3.978346279e-08,4.540624881033829e-08,4.94786215e-08,2.9456674572024903e-08,3.4943868831e-08,3.7392059336308566e-08,4.7143504096e-08,4.941940455743763e-08,4.9964448519e-08,2.853525668077353e-08,3.4891075673e-08,3.453481135227177e-08,3.8801316698e-08
