EmissionYear,RegionName,Regioncode,SourceName,Sourcecode,CRT_Category,CRT_Category_Description,Emission,ConvertTo,Pollutant,TES_Sector,TES_Subsector,TES_Category,LegacyIPCCCode,NCFormat
1990,Northern Ireland,4,Incineration,18,5C1bi,Non-biogenic municipal solid waste incineration,0.0,kilotonne,CH4,Waste,Waste,Incineration without energy recovery,5C1.2a_Non-biogenic:municipal_solid_waste,Waste Management
1990,Northern Ireland,4,Incineration,18,5C1bi,Non-biogenic municipal solid waste incineration,0.0,kilotonne,CO2,Waste,Waste,Incineration without energy recovery,5C1.2a_Non-biogenic:municipal_solid_waste,Waste Management
1990,Northern Ireland,4,Incineration,18,5C1bi,Non-biogenic municipal solid waste incineration,0.0,kilotonne,N2O,Waste,Waste,Incineration without energy recovery,5C1.2a_Non-biogenic:municipal_solid_waste,Waste Management
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,GWP CO2_AR5,CH4,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,GWP CO2_AR5,CO2,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,GWP CO2_AR5,N2O,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,GWP Carbon_AR5,CH4,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,GWP Carbon_AR5,CO2,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,GWP Carbon_AR5,N2O,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,kilotonne,CH4,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,kilotonne,CO2,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,1A2a,Iron and steel industries fuel use,0.0,kilotonne,N2O,Industry,Industrial fuel combustion,Iron and steel production,1A2a_Iron_and_steel,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,GWP CO2_AR5,CH4,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,GWP CO2_AR5,CO2,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,GWP CO2_AR5,N2O,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,GWP Carbon_AR5,CH4,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,GWP Carbon_AR5,CO2,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,GWP Carbon_AR5,N2O,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,kilotonne,CH4,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,kilotonne,CO2,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Iron and steel - combustion plant,19,2C1b,Pig iron production,0.0,kilotonne,N2O,Industry,Industrial fuel combustion,Iron and steel production,2C1b_Pig_iron,Business
1990,Northern Ireland,4,Landfill,20,5A1a,Managed anaerobic waste disposal sites,1844.1563848880883,GWP CO2_AR5,CH4,Waste,Waste,Landfill,5A1a_Managed_Waste_Disposal_sites_anaerobic,Waste Management
1990,Northern Ireland,4,Landfill,20,5A1a,Managed anaerobic waste disposal sites,502.9517413331145,GWP Carbon_AR5,CH4,Waste,Waste,Landfill,5A1a_Managed_Waste_Disposal_sites_anaerobic,Waste Management
1990,Northern Ireland,4,Landfill,20,5A1a,Managed anaerobic waste disposal sites,65.86272803171744,kilotonne,CH4,Waste,Waste,Landfill,5A1a_Managed_Waste_Disposal_sites_anaerobic,Waste Management
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,GWP CO2_AR5,CH4,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,GWP CO2_AR5,CO2,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,GWP CO2_AR5,N2O,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,GWP Carbon_AR5,CH4,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,GWP Carbon_AR5,CO2,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,GWP Carbon_AR5,N2O,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,kilotonne,CH4,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,kilotonne,CO2,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Lime production - non decarbonising,21,1A2f,Non-metallic minerals industries fuel use,0.0,kilotonne,N2O,Industry,Industrial fuel combustion,Other industrial combustion,1A2f_Non-metallic_minerals,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,0.2825227862283555,GWP CO2_AR5,CH4,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,78.74155366332286,GWP CO2_AR5,CO2,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,0.24993488903813565,GWP CO2_AR5,N2O,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,0.07705166897136961,GWP Carbon_AR5,CH4,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,21.474969180906218,GWP Carbon_AR5,CO2,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,0.0681640606467643,GWP Carbon_AR5,N2O,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,0.010090099508155554,kilotonne,CH4,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,21.474969180906218,kilotonne,CO2,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Miscellaneous industrial/commercial combustion,22,1A4ai,Commercial/Institutional stationary fuel use,0.0009431505246722,kilotonne,N2O,Buildings and product uses,Commercial buildings,Commercial combustion,1A4ai_Commercial/Institutional,Business
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,GWP CO2_AR5,CH4,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,GWP CO2_AR5,CO2,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,GWP CO2_AR5,N2O,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,GWP Carbon_AR5,CH4,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,GWP Carbon_AR5,CO2,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,GWP Carbon_AR5,N2O,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,kilotonne,CH4,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,kilotonne,CO2,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Nuclear fuel production,23,1A1ciii,Other energy industries fuel use,0.0,kilotonne,N2O,Fuel supply,Solid fuel supply,Nuclear fuel production,1A1ciii_Other_energy_industries,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,GWP CO2_AR5,CH4,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,GWP CO2_AR5,CO2,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,GWP CO2_AR5,N2O,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,GWP Carbon_AR5,CH4,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,GWP Carbon_AR5,CO2,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,GWP Carbon_AR5,N2O,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,kilotonne,CH4,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,kilotonne,CO2,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - flaring,24,1B2cii1,Oil industry flaring,0.0,kilotonne,N2O,Fuel supply,Oil and gas supply,Oil - flaring,1B2c_Flaring_Oil,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,GWP CO2_AR5,CH4,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,GWP CO2_AR5,CO2,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,GWP CO2_AR5,N2O,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,GWP Carbon_AR5,CH4,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,GWP Carbon_AR5,CO2,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,GWP Carbon_AR5,N2O,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,kilotonne,CH4,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,kilotonne,CO2,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fugitive emissions,25,1B2aii,Oil production and upgrading fugitive emissions,0.0,kilotonne,N2O,Fuel supply,Oil and gas supply,Oil platforms,1B2a2_Oil_Production,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,GWP CO2_AR5,CH4,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,GWP CO2_AR5,CO2,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,GWP CO2_AR5,N2O,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,GWP Carbon_AR5,CH4,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,GWP Carbon_AR5,CO2,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,GWP Carbon_AR5,N2O,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,kilotonne,CH4,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,kilotonne,CO2,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - fuel combustion,26,1A1cii,Oil and gas extraction fuel use,0.0,kilotonne,N2O,Fuel supply,Oil and gas supply,Oil platforms,1A1cii_Oil_and_gas_extraction,Energy Supply
1990,Northern Ireland,4,Open-cast coal,27,1B1aii1,Surface mining activities,0.0,GWP CO2_AR5,CH4,Fuel supply,Solid fuel supply,Coal mining and handling,1B1aii_Surface_mines:Mining_activities,Energy Supply
1990,Northern Ireland,4,Open-cast coal,27,1B1aii1,Surface mining activities,0.0,GWP Carbon_AR5,CH4,Fuel supply,Solid fuel supply,Coal mining and handling,1B1aii_Surface_mines:Mining_activities,Energy Supply
1990,Northern Ireland,4,Open-cast coal,27,1B1aii1,Surface mining activities,0.0,kilotonne,CH4,Fuel supply,Solid fuel supply,Coal mining and handling,1B1aii_Surface_mines:Mining_activities,Energy Supply
