B8130AB3F36EB92770CCF8C556228D0D
CET,CEST
,van,tot, SPT
12-12-2023 03:00,12-12-2023 02:00,12-12-2023 03:00,-1.354
12-12-2023 04:00,12-12-2023 03:00,12-12-2023 04:00,-1.368
12-12-2023 05:00,12-12-2023 04:00,12-12-2023 05:00,-1.417
12-12-2023 06:00,12-12-2023 05:00,12-12-2023 06:00,-1.510
12-12-2023 07:00,12-12-2023 06:00,12-12-2023 07:00,-1.527
12-12-2023 08:00,12-12-2023 07:00,12-12-2023 08:00,-1.573
12-12-2023 09:00,12-12-2023 08:00,12-12-2023 09:00,-1.507
12-12-2023 10:00,12-12-2023 09:00,12-12-2023 10:00,-1.104
12-12-2023 11:00,12-12-2023 10:00,12-12-2023 11:00,-0.640
12-12-2023 12:00,12-12-2023 11:00,12-12-2023 12:00,-0.218
12-12-2023 13:00,12-12-2023 12:00,12-12-2023 13:00,0.035
12-12-2023 14:00,12-12-2023 13:00,12-12-2023 14:00,-0.045
12-12-2023 15:00,12-12-2023 14:00,12-12-2023 15:00,-0.370
12-12-2023 16:00,12-12-2023 15:00,12-12-2023 16:00,-0.734
12-12-2023 17:00,12-12-2023 16:00,12-12-2023 17:00,-1.206
12-12-2023 18:00,12-12-2023 17:00,12-12-2023 18:00,-1.371
12-12-2023 19:00,12-12-2023 18:00,12-12-2023 19:00,-1.546
12-12-2023 20:00,12-12-2023 19:00,12-12-2023 20:00,-1.599
12-12-2023 21:00,12-12-2023 20:00,12-12-2023 21:00,-1.670
12-12-2023 22:00,12-12-2023 21:00,12-12-2023 22:00,-1.662
12-12-2023 23:00,12-12-2023 22:00,12-12-2023 23:00,-1.699
13-12-2023 00:00,12-12-2023 23:00,13-12-2023 00:00,-1.773
13-12-2023 01:00,13-12-2023 00:00,13-12-2023 01:00,-1.561
13-12-2023 02:00,13-12-2023 01:00,13-12-2023 02:00,-1.673
13-12-2023 03:00,13-12-2023 02:00,13-12-2023 03:00,-1.711
13-12-2023 04:00,13-12-2023 03:00,13-12-2023 04:00,-1.727
13-12-2023 05:00,13-12-2023 04:00,13-12-2023 05:00,-1.751
13-12-2023 06:00,13-12-2023 05:00,13-12-2023 06:00,-1.717
13-12-2023 07:00,13-12-2023 06:00,13-12-2023 07:00,-1.738
13-12-2023 08:00,13-12-2023 07:00,13-12-2023 08:00,-1.633
13-12-2023 09:00,13-12-2023 08:00,13-12-2023 09:00,-1.635
13-12-2023 10:00,13-12-2023 09:00,13-12-2023 10:00,-1.297
13-12-2023 11:00,13-12-2023 10:00,13-12-2023 11:00,-0.770
13-12-2023 12:00,13-12-2023 11:00,13-12-2023 12:00,-0.297
13-12-2023 13:00,13-12-2023 12:00,13-12-2023 13:00,-0.035
13-12-2023 14:00,13-12-2023 13:00,13-12-2023 14:00,0.002
13-12-2023 15:00,13-12-2023 14:00,13-12-2023 15:00,-0.306
13-12-2023 16:00,13-12-2023 15:00,13-12-2023 16:00,-0.818
13-12-2023 17:00,13-12-2023 16:00,13-12-2023 17:00,-1.188
13-12-2023 18:00,13-12-2023 17:00,13-12-2023 18:00,-1.339
13-12-2023 19:00,13-12-2023 18:00,13-12-2023 19:00,-1.460
13-12-2023 20:00,13-12-2023 19:00,13-12-2023 20:00,-1.604
13-12-2023 21:00,13-12-2023 20:00,13-12-2023 21:00,-1.665
13-12-2023 22:00,13-12-2023 21:00,13-12-2023 22:00,-1.680
13-12-2023 23:00,13-12-2023 22:00,13-12-2023 23:00,-1.787
14-12-2023 00:00,13-12-2023 23:00,14-12-2023 00:00,-1.941
14-12-2023 01:00,14-12-2023 00:00,14-12-2023 01:00,-2.056
14-12-2023 02:00,14-12-2023 01:00,14-12-2023 02:00,-2.143
14-12-2023 03:00,14-12-2023 02:00,14-12-2023 03:00,-2.154
14-12-2023 04:00,14-12-2023 03:00,14-12-2023 04:00,-2.088
14-12-2023 05:00,14-12-2023 04:00,14-12-2023 05:00,-2.125
14-12-2023 06:00,14-12-2023 05:00,14-12-2023 06:00,-2.124
14-12-2023 07:00,14-12-2023 06:00,14-12-2023 07:00,-2.143
14-12-2023 08:00,14-12-2023 07:00,14-12-2023 08:00,-2.137
14-12-2023 09:00,14-12-2023 08:00,14-12-2023 09:00,-2.057
14-12-2023 10:00,14-12-2023 09:00,14-12-2023 10:00,-1.631
14-12-2023 11:00,14-12-2023 10:00,14-12-2023 11:00,-1.035
14-12-2023 12:00,14-12-2023 11:00,14-12-2023 12:00,-0.548
14-12-2023 13:00,14-12-2023 12:00,14-12-2023 13:00,-0.219
14-12-2023 14:00,14-12-2023 13:00,14-12-2023 14:00,-0.189
14-12-2023 15:00,14-12-2023 14:00,14-12-2023 15:00,-0.486
14-12-2023 16:00,14-12-2023 15:00,14-12-2023 16:00,-1.000
14-12-2023 17:00,14-12-2023 16:00,14-12-2023 17:00,-1.554
14-12-2023 18:00,14-12-2023 17:00,14-12-2023 18:00,-1.692
14-12-2023 19:00,14-12-2023 18:00,14-12-2023 19:00,-1.832
14-12-2023 20:00,14-12-2023 19:00,14-12-2023 20:00,-1.851
14-12-2023 21:00,14-12-2023 20:00,14-12-2023 21:00,-1.931
14-12-2023 22:00,14-12-2023 21:00,14-12-2023 22:00,-2.005
14-12-2023 23:00,14-12-2023 22:00,14-12-2023 23:00,-2.063
15-12-2023 00:00,14-12-2023 23:00,15-12-2023 00:00,-2.086
15-12-2023 01:00,15-12-2023 00:00,15-12-2023 01:00,-2.299
15-12-2023 02:00,15-12-2023 01:00,15-12-2023 02:00,-2.304
15-12-2023 03:00,15-12-2023 02:00,15-12-2023 03:00,-2.377
15-12-2023 04:00,15-12-2023 03:00,15-12-2023 04:00,-2.449
15-12-2023 05:00,15-12-2023 04:00,15-12-2023 05:00,-2.381
15-12-2023 06:00,15-12-2023 05:00,15-12-2023 06:00,-2.353
15-12-2023 07:00,15-12-2023 06:00,15-12-2023 07:00,-2.390
15-12-2023 08:00,15-12-2023 07:00,15-12-2023 08:00,-2.317
15-12-2023 09:00,15-12-2023 08:00,15-12-2023 09:00,-2.306
15-12-2023 10:00,15-12-2023 09:00,15-12-2023 10:00,-1.916
15-12-2023 11:00,15-12-2023 10:00,15-12-2023 11:00,-1.379
15-12-2023 12:00,15-12-2023 11:00,15-12-2023 12:00,-0.973
15-12-2023 13:00,15-12-2023 12:00,15-12-2023 13:00,-0.761
15-12-2023 14:00,15-12-2023 13:00,15-12-2023 14:00,-0.718
15-12-2023 15:00,15-12-2023 14:00,15-12-2023 15:00,-0.975
15-12-2023 16:00,15-12-2023 15:00,15-12-2023 16:00,-1.345
15-12-2023 17:00,15-12-2023 16:00,15-12-2023 17:00,-1.681
15-12-2023 18:00,15-12-2023 17:00,15-12-2023 18:00,-1.812
15-12-2023 19:00,15-12-2023 18:00,15-12-2023 19:00,-1.920
15-12-2023 20:00,15-12-2023 19:00,15-12-2023 20:00,-1.989
15-12-2023 21:00,15-12-2023 20:00,15-12-2023 21:00,-2.098
15-12-2023 22:00,15-12-2023 21:00,15-12-2023 22:00,-2.114
15-12-2023 23:00,15-12-2023 22:00,15-12-2023 23:00,-2.143
16-12-2023 00:00,15-12-2023 23:00,16-12-2023 00:00,-2.214
16-12-2023 01:00,16-12-2023 00:00,16-12-2023 01:00,-2.309
16-12-2023 02:00,16-12-2023 01:00,16-12-2023 02:00,-2.345
16-12-2023 03:00,16-12-2023 02:00,16-12-2023 03:00,-2.368
16-12-2023 04:00,16-12-2023 03:00,16-12-2023 04:00,-2.415
16-12-2023 05:00,16-12-2023 04:00,16-12-2023 05:00,-2.411
16-12-2023 06:00,16-12-2023 05:00,16-12-2023 06:00,-2.460
16-12-2023 07:00,16-12-2023 06:00,16-12-2023 07:00,-2.485
16-12-2023 08:00,16-12-2023 07:00,16-12-2023 08:00,-2.462
16-12-2023 09:00,16-12-2023 08:00,16-12-2023 09:00,-2.461
16-12-2023 10:00,16-12-2023 09:00,16-12-2023 10:00,-2.033
16-12-2023 11:00,16-12-2023 10:00,16-12-2023 11:00,-1.390
16-12-2023 12:00,16-12-2023 11:00,16-12-2023 12:00,-0.923
16-12-2023 13:00,16-12-2023 12:00,16-12-2023 13:00,-0.520
16-12-2023 14:00,16-12-2023 13:00,16-12-2023 14:00,-0.488
16-12-2023 15:00,16-12-2023 14:00,16-12-2023 15:00,-0.735
16-12-2023 16:00,16-12-2023 15:00,16-12-2023 16:00,-1.243
16-12-2023 17:00,16-12-2023 16:00,16-12-2023 17:00,-1.661
16-12-2023 18:00,16-12-2023 17:00,16-12-2023 18:00,-1.765
16-12-2023 19:00,16-12-2023 18:00,16-12-2023 19:00,-1.825
16-12-2023 20:00,16-12-2023 19:00,16-12-2023 20:00,-1.894
16-12-2023 21:00,16-12-2023 20:00,16-12-2023 21:00,-1.929
16-12-2023 22:00,16-12-2023 21:00,16-12-2023 22:00,-1.992
16-12-2023 23:00,16-12-2023 22:00,16-12-2023 23:00,-2.058
17-12-2023 00:00,16-12-2023 23:00,17-12-2023 00:00,-2.130
17-12-2023 01:00,17-12-2023 00:00,17-12-2023 01:00,-2.115
17-12-2023 02:00,17-12-2023 01:00,17-12-2023 02:00,-2.169
17-12-2023 03:00,17-12-2023 02:00,17-12-2023 03:00,-2.228
17-12-2023 04:00,17-12-2023 03:00,17-12-2023 04:00,-2.259
17-12-2023 05:00,17-12-2023 04:00,17-12-2023 05:00,-2.283
17-12-2023 06:00,17-12-2023 05:00,17-12-2023 06:00,-2.324
17-12-2023 07:00,17-12-2023 06:00,17-12-2023 07:00,-2.371
17-12-2023 08:00,17-12-2023 07:00,17-12-2023 08:00,-2.344
17-12-2023 09:00,17-12-2023 08:00,17-12-2023 09:00,-2.328
17-12-2023 10:00,17-12-2023 09:00,17-12-2023 10:00,-1.995
17-12-2023 11:00,17-12-2023 10:00,17-12-2023 11:00,-1.360
17-12-2023 12:00,17-12-2023 11:00,17-12-2023 12:00,-0.859
17-12-2023 13:00,17-12-2023 12:00,17-12-2023 13:00,-0.446
17-12-2023 14:00,17-12-2023 13:00,17-12-2023 14:00,-0.408
17-12-2023 15:00,17-12-2023 14:00,17-12-2023 15:00,-0.505
17-12-2023 16:00,17-12-2023 15:00,17-12-2023 16:00,-0.866
17-12-2023 17:00,17-12-2023 16:00,17-12-2023 17:00,-1.285
17-12-2023 18:00,17-12-2023 17:00,17-12-2023 18:00,-1.426
17-12-2023 19:00,17-12-2023 18:00,17-12-2023 19:00,-1.514
17-12-2023 20:00,17-12-2023 19:00,17-12-2023 20:00,-1.615
17-12-2023 21:00,17-12-2023 20:00,17-12-2023 21:00,-1.680
17-12-2023 22:00,17-12-2023 21:00,17-12-2023 22:00,-1.783
17-12-2023 23:00,17-12-2023 22:00,17-12-2023 23:00,-1.900
18-12-2023 00:00,17-12-2023 23:00,18-12-2023 00:00,-1.945
18-12-2023 01:00,18-12-2023 00:00,18-12-2023 01:00,-1.889
18-12-2023 02:00,18-12-2023 01:00,18-12-2023 02:00,-1.831
18-12-2023 03:00,18-12-2023 02:00,18-12-2023 03:00,-1.914
18-12-2023 04:00,18-12-2023 03:00,18-12-2023 04:00,-1.972
18-12-2023 05:00,18-12-2023 04:00,18-12-2023 05:00,-1.999
18-12-2023 06:00,18-12-2023 05:00,18-12-2023 06:00,-1.948
18-12-2023 07:00,18-12-2023 06:00,18-12-2023 07:00,-1.925
18-12-2023 08:00,18-12-2023 07:00,18-12-2023 08:00,-1.945
18-12-2023 09:00,18-12-2023 08:00,18-12-2023 09:00,-1.962
18-12-2023 10:00,18-12-2023 09:00,18-12-2023 10:00,-1.535
18-12-2023 11:00,18-12-2023 10:00,18-12-2023 11:00,-0.847
18-12-2023 12:00,18-12-2023 11:00,18-12-2023 12:00,-0.250
18-12-2023 13:00,18-12-2023 12:00,18-12-2023 13:00,0.093
18-12-2023 14:00,18-12-2023 13:00,18-12-2023 14:00,0.089
18-12-2023 15:00,18-12-2023 14:00,18-12-2023 15:00,-0.105
18-12-2023 16:00,18-12-2023 15:00,18-12-2023 16:00,-0.567
18-12-2023 17:00,18-12-2023 16:00,18-12-2023 17:00,-1.041
18-12-2023 18:00,18-12-2023 17:00,18-12-2023 18:00,-1.205
18-12-2023 19:00,18-12-2023 18:00,18-12-2023 19:00,-1.353
18-12-2023 20:00,18-12-2023 19:00,18-12-2023 20:00,-1.407
18-12-2023 21:00,18-12-2023 20:00,18-12-2023 21:00,-1.486
18-12-2023 22:00,18-12-2023 21:00,18-12-2023 22:00,-1.442
18-12-2023 23:00,18-12-2023 22:00,18-12-2023 23:00,-1.517
19-12-2023 00:00,18-12-2023 23:00,19-12-2023 00:00,-1.465
19-12-2023 01:00,19-12-2023 00:00,19-12-2023 01:00,-1.360
19-12-2023 02:00,19-12-2023 01:00,19-12-2023 02:00,-1.333
19-12-2023 03:00,19-12-2023 02:00,19-12-2023 03:00,-1.410
19-12-2023 04:00,19-12-2023 03:00,19-12-2023 04:00,-1.472
19-12-2023 05:00,19-12-2023 04:00,19-12-2023 05:00,-1.559
19-12-2023 06:00,19-12-2023 05:00,19-12-2023 06:00,-1.607
19-12-2023 07:00,19-12-2023 06:00,19-12-2023 07:00,-1.577
19-12-2023 08:00,19-12-2023 07:00,19-12-2023 08:00,-1.641
19-12-2023 09:00,19-12-2023 08:00,19-12-2023 09:00,-1.590
19-12-2023 10:00,19-12-2023 09:00,19-12-2023 10:00,-1.233
19-12-2023 11:00,19-12-2023 10:00,19-12-2023 11:00,-0.601
19-12-2023 12:00,19-12-2023 11:00,19-12-2023 12:00,-0.118
19-12-2023 13:00,19-12-2023 12:00,19-12-2023 13:00,0.269
19-12-2023 14:00,19-12-2023 13:00,19-12-2023 14:00,0.237
19-12-2023 15:00,19-12-2023 14:00,19-12-2023 15:00,-0.113
19-12-2023 16:00,19-12-2023 15:00,19-12-2023 16:00,-0.620
19-12-2023 17:00,19-12-2023 16:00,19-12-2023 17:00,-1.131
19-12-2023 18:00,19-12-2023 17:00,19-12-2023 18:00,-1.346
19-12-2023 19:00,19-12-2023 18:00,19-12-2023 19:00,-1.460
19-12-2023 20:00,19-12-2023 19:00,19-12-2023 20:00,-1.554
19-12-2023 21:00,19-12-2023 20:00,19-12-2023 21:00,-1.656
19-12-2023 22:00,19-12-2023 21:00,19-12-2023 22:00,-1.749
19-12-2023 23:00,19-12-2023 22:00,19-12-2023 23:00,-1.818
20-12-2023 00:00,19-12-2023 23:00,20-12-2023 00:00,-1.821
20-12-2023 01:00,20-12-2023 00:00,20-12-2023 01:00,-1.873
20-12-2023 02:00,20-12-2023 01:00,20-12-2023 02:00,-1.920
20-12-2023 03:00,20-12-2023 02:00,20-12-2023 03:00,-1.908
20-12-2023 04:00,20-12-2023 03:00,20-12-2023 04:00,-1.961
20-12-2023 05:00,20-12-2023 04:00,20-12-2023 05:00,-2.037
20-12-2023 06:00,20-12-2023 05:00,20-12-2023 06:00,-2.072
20-12-2023 07:00,20-12-2023 06:00,20-12-2023 07:00,-2.093
20-12-2023 08:00,20-12-2023 07:00,20-12-2023 08:00,-2.179
20-12-2023 09:00,20-12-2023 08:00,20-12-2023 09:00,-2.178
20-12-2023 10:00,20-12-2023 09:00,20-12-2023 10:00,-1.822
20-12-2023 11:00,20-12-2023 10:00,20-12-2023 11:00,-1.148
20-12-2023 12:00,20-12-2023 11:00,20-12-2023 12:00,-0.615
20-12-2023 13:00,20-12-2023 12:00,20-12-2023 13:00,-0.405
20-12-2023 14:00,20-12-2023 13:00,20-12-2023 14:00,-0.383
20-12-2023 15:00,20-12-2023 14:00,20-12-2023 15:00,-0.645
20-12-2023 16:00,20-12-2023 15:00,20-12-2023 16:00,-1.140
20-12-2023 17:00,20-12-2023 16:00,20-12-2023 17:00,-1.600
20-12-2023 18:00,20-12-2023 17:00,20-12-2023 18:00,-1.732
20-12-2023 19:00,20-12-2023 18:00,20-12-2023 19:00,-1.913
20-12-2023 20:00,20-12-2023 19:00,20-12-2023 20:00,-2.031
20-12-2023 21:00,20-12-2023 20:00,20-12-2023 21:00,-2.051
20-12-2023 22:00,20-12-2023 21:00,20-12-2023 22:00,-2.154
20-12-2023 23:00,20-12-2023 22:00,20-12-2023 23:00,-2.232
21-12-2023 00:00,20-12-2023 23:00,21-12-2023 00:00,-2.295
21-12-2023 01:00,21-12-2023 00:00,21-12-2023 01:00,-2.551
21-12-2023 02:00,21-12-2023 01:00,21-12-2023 02:00,-2.613
21-12-2023 03:00,21-12-2023 02:00,21-12-2023 03:00,-2.713
21-12-2023 04:00,21-12-2023 03:00,21-12-2023 04:00,-2.725
21-12-2023 05:00,21-12-2023 04:00,21-12-2023 05:00,-2.745
21-12-2023 06:00,21-12-2023 05:00,21-12-2023 06:00,-2.791
21-12-2023 07:00,21-12-2023 06:00,21-12-2023 07:00,-2.849
21-12-2023 08:00,21-12-2023 07:00,21-12-2023 08:00,-2.851
21-12-2023 09:00,21-12-2023 08:00,21-12-2023 09:00,-2.823
21-12-2023 10:00,21-12-2023 09:00,21-12-2023 10:00,-2.500
21-12-2023 11:00,21-12-2023 10:00,21-12-2023 11:00,-1.901
21-12-2023 12:00,21-12-2023 11:00,21-12-2023 12:00,-1.391
21-12-2023 13:00,21-12-2023 12:00,21-12-2023 13:00,-1.073
21-12-2023 14:00,21-12-2023 13:00,21-12-2023 14:00,-1.107
21-12-2023 15:00,21-12-2023 14:00,21-12-2023 15:00,-1.294
21-12-2023 16:00,21-12-2023 15:00,21-12-2023 16:00,-1.696
21-12-2023 17:00,21-12-2023 16:00,21-12-2023 17:00,-2.095
21-12-2023 18:00,21-12-2023 17:00,21-12-2023 18:00,-2.184
21-12-2023 19:00,21-12-2023 18:00,21-12-2023 19:00,-2.296
21-12-2023 20:00,21-12-2023 19:00,21-12-2023 20:00,-2.345
21-12-2023 21:00,21-12-2023 20:00,21-12-2023 21:00,-2.329
21-12-2023 22:00,21-12-2023 21:00,21-12-2023 22:00,-2.273
21-12-2023 23:00,21-12-2023 22:00,21-12-2023 23:00,-2.306
22-12-2023 00:00,21-12-2023 23:00,22-12-2023 00:00,-2.364
22-12-2023 01:00,22-12-2023 00:00,22-12-2023 01:00,-2.516
22-12-2023 02:00,22-12-2023 01:00,22-12-2023 02:00,-2.538
22-12-2023 03:00,22-12-2023 02:00,22-12-2023 03:00,-2.579
22-12-2023 04:00,22-12-2023 03:00,22-12-2023 04:00,-2.510
22-12-2023 05:00,22-12-2023 04:00,22-12-2023 05:00,-2.516
22-12-2023 06:00,22-12-2023 05:00,22-12-2023 06:00,-2.454
22-12-2023 07:00,22-12-2023 06:00,22-12-2023 07:00,-2.432
22-12-2023 08:00,22-12-2023 07:00,22-12-2023 08:00,-2.426
22-12-2023 09:00,22-12-2023 08:00,22-12-2023 09:00,-2.449
22-12-2023 10:00,22-12-2023 09:00,22-12-2023 10:00,-2.098
22-12-2023 11:00,22-12-2023 10:00,22-12-2023 11:00,-1.591
22-12-2023 12:00,22-12-2023 11:00,22-12-2023 12:00,-1.168
22-12-2023 13:00,22-12-2023 12:00,22-12-2023 13:00,-0.797
22-12-2023 14:00,22-12-2023 13:00,22-12-2023 14:00,-0.763
22-12-2023 15:00,22-12-2023 14:00,22-12-2023 15:00,-0.954
22-12-2023 16:00,22-12-2023 15:00,22-12-2023 16:00,-1.300
22-12-2023 17:00,22-12-2023 16:00,22-12-2023 17:00,-1.609
22-12-2023 18:00,22-12-2023 17:00,22-12-2023 18:00,-1.766
22-12-2023 19:00,22-12-2023 18:00,22-12-2023 19:00,-1.838
22-12-2023 20:00,22-12-2023 19:00,22-12-2023 20:00,-1.944
22-12-2023 21:00,22-12-2023 20:00,22-12-2023 21:00,-2.010
22-12-2023 22:00,22-12-2023 21:00,22-12-2023 22:00,-2.061
22-12-2023 23:00,22-12-2023 22:00,22-12-2023 23:00,-2.105
23-12-2023 00:00,22-12-2023 23:00,23-12-2023 00:00,-2.095
23-12-2023 01:00,23-12-2023 00:00,23-12-2023 01:00,-1.844
23-12-2023 02:00,23-12-2023 01:00,23-12-2023 02:00,-1.857
23-12-2023 03:00,23-12-2023 02:00,23-12-2023 03:00,-1.843
23-12-2023 04:00,23-12-2023 03:00,23-12-2023 04:00,-1.864
23-12-2023 05:00,23-12-2023 04:00,23-12-2023 05:00,-1.921
23-12-2023 06:00,23-12-2023 05:00,23-12-2023 06:00,-1.929
23-12-2023 07:00,23-12-2023 06:00,23-12-2023 07:00,-1.985
23-12-2023 08:00,23-12-2023 07:00,23-12-2023 08:00,-1.972
23-12-2023 09:00,23-12-2023 08:00,23-12-2023 09:00,-2.016
23-12-2023 10:00,23-12-2023 09:00,23-12-2023 10:00,-1.773
23-12-2023 11:00,23-12-2023 10:00,23-12-2023 11:00,-1.346
23-12-2023 12:00,23-12-2023 11:00,23-12-2023 12:00,-0.950
23-12-2023 13:00,23-12-2023 12:00,23-12-2023 13:00,-0.651
23-12-2023 14:00,23-12-2023 13:00,23-12-2023 14:00,-0.597
23-12-2023 15:00,23-12-2023 14:00,23-12-2023 15:00,-0.784
23-12-2023 16:00,23-12-2023 15:00,23-12-2023 16:00,-1.123
23-12-2023 17:00,23-12-2023 16:00,23-12-2023 17:00,-1.492
23-12-2023 18:00,23-12-2023 17:00,23-12-2023 18:00,-1.651
23-12-2023 19:00,23-12-2023 18:00,23-12-2023 19:00,-1.717
23-12-2023 20:00,23-12-2023 19:00,23-12-2023 20:00,-1.754
23-12-2023 21:00,23-12-2023 20:00,23-12-2023 21:00,-1.839
23-12-2023 22:00,23-12-2023 21:00,23-12-2023 22:00,-1.893
23-12-2023 23:00,23-12-2023 22:00,23-12-2023 23:00,-1.968
24-12-2023 00:00,23-12-2023 23:00,24-12-2023 00:00,-2.008
24-12-2023 01:00,24-12-2023 00:00,24-12-2023 01:00,-1.904
24-12-2023 02:00,24-12-2023 01:00,24-12-2023 02:00,-1.924
24-12-2023 03:00,24-12-2023 02:00,24-12-2023 03:00,-1.921
24-12-2023 04:00,24-12-2023 03:00,24-12-2023 04:00,-1.888
24-12-2023 05:00,24-12-2023 04:00,24-12-2023 05:00,-1.936
24-12-2023 06:00,24-12-2023 05:00,24-12-2023 06:00,-1.972
24-12-2023 07:00,24-12-2023 06:00,24-12-2023 07:00,-1.905
24-12-2023 08:00,24-12-2023 07:00,24-12-2023 08:00,-1.885
24-12-2023 09:00,24-12-2023 08:00,24-12-2023 09:00,-1.851
24-12-2023 10:00,24-12-2023 09:00,24-12-2023 10:00,-1.583
24-12-2023 11:00,24-12-2023 10:00,24-12-2023 11:00,-1.103
24-12-2023 12:00,24-12-2023 11:00,24-12-2023 12:00,-0.591
24-12-2023 13:00,24-12-2023 12:00,24-12-2023 13:00,-0.169
24-12-2023 14:00,24-12-2023 13:00,24-12-2023 14:00,-0.138
24-12-2023 15:00,24-12-2023 14:00,24-12-2023 15:00,-0.374
24-12-2023 16:00,24-12-2023 15:00,24-12-2023 16:00,-0.770
24-12-2023 17:00,24-12-2023 16:00,24-12-2023 17:00,-1.134
24-12-2023 18:00,24-12-2023 17:00,24-12-2023 18:00,-1.319
24-12-2023 19:00,24-12-2023 18:00,24-12-2023 19:00,-1.376
24-12-2023 20:00,24-12-2023 19:00,24-12-2023 20:00,-1.518
24-12-2023 21:00,24-12-2023 20:00,24-12-2023 21:00,-1.615
24-12-2023 22:00,24-12-2023 21:00,24-12-2023 22:00,-1.668
24-12-2023 23:00,24-12-2023 22:00,24-12-2023 23:00,-1.680
25-12-2023 00:00,24-12-2023 23:00,25-12-2023 00:00,-1.751
25-12-2023 01:00,25-12-2023 00:00,25-12-2023 01:00,-1.741
25-12-2023 02:00,25-12-2023 01:00,25-12-2023 02:00,-1.766
25-12-2023 03:00,25-12-2023 02:00,25-12-2023 03:00,-1.804
25-12-2023 04:00,25-12-2023 03:00,25-12-2023 04:00,-1.809
25-12-2023 05:00,25-12-2023 04:00,25-12-2023 05:00,-1.890
25-12-2023 06:00,25-12-2023 05:00,25-12-2023 06:00,-1.945
25-12-2023 07:00,25-12-2023 06:00,25-12-2023 07:00,-1.962
25-12-2023 08:00,25-12-2023 07:00,25-12-2023 08:00,-1.994
25-12-2023 09:00,25-12-2023 08:00,25-12-2023 09:00,-2.077
25-12-2023 10:00,25-12-2023 09:00,25-12-2023 10:00,-1.800
25-12-2023 11:00,25-12-2023 10:00,25-12-2023 11:00,-1.257
25-12-2023 12:00,25-12-2023 11:00,25-12-2023 12:00,-0.819
25-12-2023 13:00,25-12-2023 12:00,25-12-2023 13:00,-0.511
25-12-2023 14:00,25-12-2023 13:00,25-12-2023 14:00,-0.488
25-12-2023 15:00,25-12-2023 14:00,25-12-2023 15:00,-0.735
25-12-2023 16:00,25-12-2023 15:00,25-12-2023 16:00,-1.205
25-12-2023 17:00,25-12-2023 16:00,25-12-2023 17:00,-1.632
25-12-2023 18:00,25-12-2023 17:00,25-12-2023 18:00,-1.847
25-12-2023 19:00,25-12-2023 18:00,25-12-2023 19:00,-1.948
25-12-2023 20:00,25-12-2023 19:00,25-12-2023 20:00,-2.000
25-12-2023 21:00,25-12-2023 20:00,25-12-2023 21:00,-2.040
25-12-2023 22:00,25-12-2023 21:00,25-12-2023 22:00,-2.144
25-12-2023 23:00,25-12-2023 22:00,25-12-2023 23:00,-2.172
26-12-2023 00:00,25-12-2023 23:00,26-12-2023 00:00,-2.208
26-12-2023 01:00,26-12-2023 00:00,26-12-2023 01:00,-2.388
26-12-2023 02:00,26-12-2023 01:00,26-12-2023 02:00,-2.397
26-12-2023 03:00,26-12-2023 02:00,26-12-2023 03:00,-2.423
26-12-2023 04:00,26-12-2023 03:00,26-12-2023 04:00,-2.450
26-12-2023 05:00,26-12-2023 04:00,26-12-2023 05:00,-2.514
26-12-2023 06:00,26-12-2023 05:00,26-12-2023 06:00,-2.538
26-12-2023 07:00,26-12-2023 06:00,26-12-2023 07:00,-2.605
26-12-2023 08:00,26-12-2023 07:00,26-12-2023 08:00,-2.605
26-12-2023 09:00,26-12-2023 08:00,26-12-2023 09:00,-2.608
26-12-2023 10:00,26-12-2023 09:00,26-12-2023 10:00,-2.269
26-12-2023 11:00,26-12-2023 10:00,26-12-2023 11:00,-1.634
26-12-2023 12:00,26-12-2023 11:00,26-12-2023 12:00,-1.124
26-12-2023 13:00,26-12-2023 12:00,26-12-2023 13:00,-0.839
26-12-2023 14:00,26-12-2023 13:00,26-12-2023 14:00,-0.867
26-12-2023 15:00,26-12-2023 14:00,26-12-2023 15:00,-1.107
26-12-2023 16:00,26-12-2023 15:00,26-12-2023 16:00,-1.566
26-12-2023 17:00,26-12-2023 16:00,26-12-2023 17:00,-2.070
26-12-2023 18:00,26-12-2023 17:00,26-12-2023 18:00,-2.223
26-12-2023 19:00,26-12-2023 18:00,26-12-2023 19:00,-2.390
26-12-2023 20:00,26-12-2023 19:00,26-12-2023 20:00,-2.449
26-12-2023 21:00,26-12-2023 20:00,26-12-2023 21:00,-2.402
26-12-2023 22:00,26-12-2023 21:00,26-12-2023 22:00,-2.526
26-12-2023 23:00,26-12-2023 22:00,26-12-2023 23:00,-2.558
27-12-2023 00:00,26-12-2023 23:00,27-12-2023 00:00,-2.562
27-12-2023 01:00,27-12-2023 00:00,27-12-2023 01:00,-2.849
27-12-2023 02:00,27-12-2023 01:00,27-12-2023 02:00,-2.926
27-12-2023 03:00,27-12-2023 02:00,27-12-2023 03:00,-2.912
27-12-2023 04:00,27-12-2023 03:00,27-12-2023 04:00,-2.941
27-12-2023 05:00,27-12-2023 04:00,27-12-2023 05:00,-2.982
27-12-2023 06:00,27-12-2023 05:00,27-12-2023 06:00,-3.023
27-12-2023 07:00,27-12-2023 06:00,27-12-2023 07:00,-3.057
27-12-2023 08:00,27-12-2023 07:00,27-12-2023 08:00,-3.046
27-12-2023 09:00,27-12-2023 08:00,27-12-2023 09:00,-3.030
