# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19871102,   14,   15,  131
  260,19871102,   15,   15,  136
  260,19871102,   16,   15,  112
  260,19871102,   17,   10,  100
  260,19871102,   18,    5,   95
  260,19871102,   19,    0,   95
  260,19871102,   20,    5,   81
  260,19871102,   21,    0,   64
  260,19871102,   22,    5,   59
  260,19871102,   23,    0,   69
  260,19871102,   24,    0,   55
  260,19871103,    1,    0,   49
  260,19871103,    2,    0,   39
  260,19871103,    3,    5,   53
  260,19871103,    4,   10,   54
  260,19871103,    5,   10,   44
  260,19871103,    6,   10,   48
  260,19871103,    7,    5,   52
  260,19871103,    8,    5,   60
  260,19871103,    9,    5,   77
  260,19871103,   10,   15,   83
  260,19871103,   11,   21,   96
  260,19871103,   12,   21,  111
  260,19871103,   13,   26,  113
  260,19871103,   14,   21,  118
  260,19871103,   15,   26,  116
  260,19871103,   16,   26,  110
  260,19871103,   17,   15,  100
  260,19871103,   18,   21,  100
  260,19871103,   19,   15,   96
  260,19871103,   20,   15,   97
  260,19871103,   21,   10,   96
  260,19871103,   22,   15,   96
  260,19871103,   23,   15,   95
  260,19871103,   24,   15,   84
  260,19871104,    1,   10,   60
  260,19871104,    2,   21,   56
  260,19871104,    3,   26,   57
  260,19871104,    4,   26,   57
  260,19871104,    5,   21,   58
  260,19871104,    6,   21,   55
  260,19871104,    7,   21,   54
  260,19871104,    8,   15,   53
  260,19871104,    9,   21,   56
  260,19871104,   10,   21,   75
  260,19871104,   11,   26,   90
  260,19871104,   12,   41,  103
  260,19871104,   13,   46,  102
  260,19871104,   14,   36,  101
  260,19871104,   15,   26,   95
  260,19871104,   16,   21,   85
  260,19871104,   17,   15,   71
  260,19871104,   18,   15,   66
  260,19871104,   19,   15,   58
  260,19871104,   20,   15,   53
  260,19871104,   21,   15,   49
  260,19871104,   22,   15,   43
  260,19871104,   23,   15,   42
  260,19871104,   24,   15,   38
  260,19871105,    1,   21,   42
  260,19871105,    2,   15,   27
  260,19871105,    3,   10,   23
  260,19871105,    4,   10,   24
  260,19871105,    5,   10,   22
  260,19871105,    6,   15,   25
  260,19871105,    7,   10,   22
  260,19871105,    8,    5,   44
  260,19871105,    9,   10,   72
  260,19871105,   10,   31,   96
  260,19871105,   11,   41,   97
  260,19871105,   12,   41,   95
  260,19871105,   13,   31,   95
  260,19871105,   14,   31,   93
  260,19871105,   15,   26,   90
  260,19871105,   16,   21,   90
  260,19871105,   17,   26,   90
  260,19871105,   18,   21,   90
  260,19871105,   19,   15,   92
  260,19871105,   20,   15,   93
  260,19871105,   21,   10,   93
  260,19871105,   22,   15,   93
  260,19871105,   23,   15,   93
  260,19871105,   24,   10,   91
  260,19871106,    1,   10,   89
  260,19871106,    2,   10,   87
  260,19871106,    3,   15,   85
  260,19871106,    4,   10,   83
  260,19871106,    5,    5,   82
  260,19871106,    6,    5,   80
  260,19871106,    7,   10,   82
  260,19871106,    8,    5,   84
  260,19871106,    9,    5,   87
  260,19871106,   10,    5,   90
  260,19871106,   11,   10,   93
  260,19871106,   12,    5,   95
  260,19871106,   13,    5,   96
  260,19871106,   14,   10,   97
  260,19871106,   15,   10,   95
  260,19871106,   16,   10,   91
  260,19871106,   17,   10,   89
  260,19871106,   18,    5,   88
  260,19871106,   19,   10,   87
  260,19871106,   20,   10,   86
  260,19871106,   21,   10,   80
  260,19871106,   22,   10,   80
  260,19871106,   23,   10,   78
  260,19871106,   24,   10,   76
  260,19871107,    1,   10,   75
  260,19871107,    2,   10,   74
  260,19871107,    3,   10,   71
  260,19871107,    4,    5,   68
  260,19871107,    5,    5,   68
  260,19871107,    6,    5,   67
  260,19871107,    7,   10,   67
  260,19871107,    8,   15,   68
  260,19871107,    9,   21,   69
  260,19871107,   10,   21,   71
  260,19871107,   11,   15,   75
  260,19871107,   12,   15,   74
  260,19871107,   13,   10,   77
  260,19871107,   14,   10,   77
  260,19871107,   15,   10,   71
  260,19871107,   16,   10,   54
  260,19871107,   17,    5,   42
  260,19871107,   18,    5,   27
  260,19871107,   19,    0,   13
  260,19871107,   20,    5,   10
  260,19871107,   21,    5,    9
  260,19871107,   22,    0,   -2
  260,19871107,   23,    0,   -4
  260,19871107,   24,    0,   -4
  260,19871108,    1,    0,   -7
  260,19871108,    2,    5,    0
  260,19871108,    3,    5,   11
  260,19871108,    4,    0,   21
  260,19871108,    5,   10,   25
  260,19871108,    6,   15,   23
  260,19871108,    7,   15,   23
  260,19871108,    8,   15,   25
  260,19871108,    9,   15,   27
  260,19871108,   10,   15,   29
  260,19871108,   11,   15,   30
  260,19871108,   12,   21,   30
  260,19871108,   13,   21,   30
  260,19871108,   14,   21,   30
  260,19871108,   15,   21,   29
  260,19871108,   16,   21,   33
  260,19871108,   17,   26,   31
  260,19871108,   18,   15,   33
  260,19871108,   19,   21,   33
  260,19871108,   20,   15,   30
  260,19871108,   21,   21,   27
  260,19871108,   22,   15,   28
  260,19871108,   23,   15,   29
  260,19871108,   24,   21,   28
  260,19871109,    1,   15,   29
  260,19871109,    2,   15,   29
  260,19871109,    3,   15,   31
  260,19871109,    4,   15,   33
  260,19871109,    5,   15,   34
  260,19871109,    6,   15,   35
  260,19871109,    7,   15,   35
  260,19871109,    8,   15,   37
  260,19871109,    9,   15,   39
  260,19871109,   10,   15,   39
  260,19871109,   11,   15,   38
  260,19871109,   12,   15,   40
  260,19871109,   13,   21,   40
  260,19871109,   14,   21,   39
  260,19871109,   15,   15,   40
  260,19871109,   16,   15,   40
  260,19871109,   17,   10,   38
  260,19871109,   18,   15,   38
  260,19871109,   19,   21,   36
  260,19871109,   20,   15,   34
  260,19871109,   21,   10,   33
  260,19871109,   22,   10,   34
  260,19871109,   23,   15,   34
  260,19871109,   24,   15,   34
  260,19871110,    1,    5,   35
  260,19871110,    2,    5,   36
  260,19871110,    3,    5,   37
  260,19871110,    4,    5,   38
  260,19871110,    5,    5,   39
  260,19871110,    6,   10,   38
  260,19871110,    7,   10,   39
  260,19871110,    8,   10,   42
  260,19871110,    9,   10,   43
  260,19871110,   10,   10,   44
  260,19871110,   11,   10,   47
  260,19871110,   12,   15,   52
  260,19871110,   13,   15,   56
  260,19871110,   14,   15,   57
  260,19871110,   15,   15,   59
  260,19871110,   16,   10,   55
  260,19871110,   17,   15,   56
  260,19871110,   18,   21,   53
  260,19871110,   19,   15,   55
  260,19871110,   20,   26,   57
  260,19871110,   21,   36,   56
  260,19871110,   22,   26,   61
  260,19871110,   23,   31,   63
  260,19871110,   24,   26,   66
  260,19871111,    1,   26,   63
  260,19871111,    2,   21,   71
  260,19871111,    3,   36,   81
  260,19871111,    4,   31,   71
  260,19871111,    5,   21,   69
  260,19871111,    6,   21,   65
  260,19871111,    7,   21,   70
  260,19871111,    8,   26,   72
  260,19871111,    9,   31,   79
  260,19871111,   10,   41,   80
  260,19871111,   11,   41,   88
  260,19871111,   12,   41,   86
  260,19871111,   13,   41,   85
  260,19871111,   14,   46,   90
  260,19871111,   15,   57,   89
  260,19871111,   16,   57,   90
  260,19871111,   17,   57,   92
  260,19871111,   18,   62,   95
  260,19871111,   19,   67,   96
  260,19871111,   20,   62,  100
  260,19871111,   21,   62,  101
  260,19871111,   22,   67,  106
  260,19871111,   23,   77,  105
  260,19871111,   24,   77,  104
  260,19871112,    1,   82,  109
  260,19871112,    2,   77,  102
  260,19871112,    3,   82,   98
  260,19871112,    4,   93,   96
  260,19871112,    5,   82,   96
  260,19871112,    6,   77,   99
  260,19871112,    7,   72,   92
  260,19871112,    8,   26,   82
  260,19871112,    9,   31,   83
  260,19871112,   10,   51,   86
  260,19871112,   11,   62,   86
  260,19871112,   12,   67,   97
  260,19871112,   13,   72,   99
  260,19871112,   14,   72,   92
  260,19871112,   15,   72,   88
  260,19871112,   16,   72,   69
  260,19871112,   17,   77,   69
  260,19871112,   18,   77,   72
  260,19871112,   19,   82,   68
  260,19871112,   20,   82,   71
  260,19871112,   21,   77,   60
  260,19871112,   22,   67,   60
  260,19871112,   23,   62,   63
  260,19871112,   24,   62,   63
  260,19871113,    1,   57,   62
  260,19871113,    2,   62,   60
  260,19871113,    3,   62,   63
  260,19871113,    4,   57,   59
  260,19871113,    5,   57,   59
  260,19871113,    6,   51,   60
  260,19871113,    7,   62,   55
  260,19871113,    8,   57,   60
  260,19871113,    9,   51,   70
  260,19871113,   10,   57,   77
  260,19871113,   11,   51,   81
  260,19871113,   12,   46,   82
  260,19871113,   13,   36,   81
  260,19871113,   14,   36,   81
  260,19871113,   15,   31,   75
  260,19871113,   16,   26,   74
  260,19871113,   17,   21,   66
  260,19871113,   18,   10,   64
  260,19871113,   19,    5,   62
  260,19871113,   20,   15,   62
  260,19871113,   21,   15,   60
  260,19871113,   22,   10,   60
  260,19871113,   23,   10,   60
  260,19871113,   24,   15,   58
  260,19871114,    1,   21,   67
  260,19871114,    2,   21,   68
  260,19871114,    3,   31,   60
  260,19871114,    4,   31,   68
  260,19871114,    5,   21,   65
  260,19871114,    6,   21,   58
  260,19871114,    7,   26,   59
  260,19871114,    8,   26,   64
  260,19871114,    9,   26,   73
  260,19871114,   10,   31,   86
  260,19871114,   11,   46,  101
  260,19871114,   12,   51,  102
  260,19871114,   13,   62,   97
  260,19871114,   14,   51,   92
  260,19871114,   15,   51,   89
  260,19871114,   16,   41,   81
  260,19871114,   17,   46,   70
  260,19871114,   18,   31,   68
  260,19871114,   19,   36,   68
  260,19871114,   20,   41,   64
  260,19871114,   21,   26,   49
  260,19871114,   22,   21,   45
  260,19871114,   23,   15,   49
  260,19871114,   24,   36,   54
  260,19871115,    1,   36,   68
  260,19871115,    2,   26,   65
  260,19871115,    3,   26,   57
  260,19871115,    4,   26,   59
  260,19871115,    5,   26,   57
  260,19871115,    6,   31,   50
  260,19871115,    7,   31,   47
  260,19871115,    8,   31,   48
  260,19871115,    9,   31,   52
  260,19871115,   10,   36,   59
  260,19871115,   11,   41,   67
  260,19871115,   12,   51,   70
  260,19871115,   13,   57,   80
  260,19871115,   14,   57,   78
  260,19871115,   15,   57,   71
  260,19871115,   16,   57,   65
  260,19871115,   17,   62,   63
  260,19871115,   18,   62,   64
  260,19871115,   19,   62,   67
  260,19871115,   20,   57,   70
  260,19871115,   21,   57,   73
  260,19871115,   22,   57,   75
  260,19871115,   23,   46,   76
  260,19871115,   24,   41,   77
  260,19871116,    1,   31,   79
  260,19871116,    2,   36,   85
  260,19871116,    3,   26,   97
  260,19871116,    4,   36,  112
  260,19871116,    5,   41,  114
  260,19871116,    6,   46,  114
  260,19871116,    7,   46,  112
  260,19871116,    8,   46,  108
  260,19871116,    9,   51,  116
  260,19871116,   10,   62,  122
  260,19871116,   11,   57,  121
  260,19871116,   12,   57,  125
  260,19871116,   13,   57,  126
  260,19871116,   14,   62,  125
  260,19871116,   15,   57,  122
  260,19871116,   16,   51,  117
  260,19871116,   17,   57,  107
  260,19871116,   18,   57,  106
  260,19871116,   19,   62,   99
  260,19871116,   20,   62,   95
  260,19871116,   21,   57,  101
  260,19871116,   22,   46,  102
  260,19871116,   23,   51,  108
  260,19871116,   24,   57,  111
  260,19871117,    1,   57,  111
  260,19871117,    2,   57,  109
  260,19871117,    3,   57,  109
  260,19871117,    4,   57,  107
  260,19871117,    5,   51,  106
  260,19871117,    6,   51,  105
  260,19871117,    7,   46,  103
  260,19871117,    8,   36,  103
  260,19871117,    9,   36,  103
  260,19871117,   10,   46,  108
  260,19871117,   11,   51,  113
  260,19871117,   12,   57,  113
  260,19871117,   13,   57,  118
  260,19871117,   14,   57,  112
  260,19871117,   15,   51,  105
  260,19871117,   16,   36,  102
  260,19871117,   17,   31,  101
  260,19871117,   18,   31,  101
  260,19871117,   19,   31,  103
  260,19871117,   20,   26,   98
  260,19871117,   21,   26,   96
  260,19871117,   22,   21,   91
  260,19871117,   23,   15,   81
  260,19871117,   24,   21,   97
  260,19871118,    1,   26,   89
  260,19871118,    2,   15,   83
  260,19871118,    3,   15,   65
  260,19871118,    4,   15,   65
  260,19871118,    5,   15,   61
  260,19871118,    6,   21,   57
  260,19871118,    7,   15,   66
  260,19871118,    8,   15,   72
  260,19871118,    9,   21,   98
  260,19871118,   10,   26,  107
  260,19871118,   11,   26,  124
  260,19871118,   12,   31,  127
  260,19871118,   13,   36,  125
  260,19871118,   14,   36,  124
  260,19871118,   15,   26,  121
  260,19871118,   16,   31,  117
  260,19871118,   17,   31,  115
  260,19871118,   18,   31,  108
  260,19871118,   19,   36,  102
  260,19871118,   20,   31,  101
  260,19871118,   21,   31,  102
  260,19871118,   22,   41,  105
  260,19871118,   23,   46,  106
  260,19871118,   24,   51,  107
  260,19871119,    1,   57,  106
  260,19871119,    2,   57,  108
  260,19871119,    3,   51,  104
  260,19871119,    4,   62,  106
  260,19871119,    5,   57,  105
  260,19871119,    6,   57,  105
  260,19871119,    7,   62,   97
  260,19871119,    8,   57,  100
  260,19871119,    9,   57,   98
  260,19871119,   10,   51,   99
  260,19871119,   11,   51,  100
  260,19871119,   12,   51,  101
  260,19871119,   13,   51,  102
  260,19871119,   14,   51,  100
  260,19871119,   15,   46,  103
  260,19871119,   16,   31,   85
  260,19871119,   17,   26,   79
  260,19871119,   18,   15,   77
  260,19871119,   19,   31,   68
  260,19871119,   20,   15,   65
  260,19871119,   21,   21,   68
  260,19871119,   22,   31,   74
  260,19871119,   23,   31,   83
  260,19871119,   24,   41,   83
  260,19871120,    1,   41,   78
  260,19871120,    2,   41,   79
  260,19871120,    3,   41,   70
  260,19871120,    4,   41,   75
  260,19871120,    5,   46,   65
  260,19871120,    6,   41,   78
  260,19871120,    7,   51,   77
  260,19871120,    8,   41,   76
  260,19871120,    9,   41,   78
  260,19871120,   10,   36,   87
  260,19871120,   11,   41,   94
  260,19871120,   12,   46,   94
  260,19871120,   13,   46,  104
  260,19871120,   14,   51,   75
  260,19871120,   15,   41,   80
  260,19871120,   16,   51,   71
  260,19871120,   17,   51,   73
  260,19871120,   18,   41,   75
  260,19871120,   19,   41,   84
  260,19871120,   20,   51,   87
  260,19871120,   21,   57,   80
  260,19871120,   22,   62,   84
  260,19871120,   23,   67,   86
  260,19871120,   24,   62,   87
  260,19871121,    1,   57,   85
  260,19871121,    2,   51,   81
  260,19871121,    3,   41,   84
  260,19871121,    4,   41,   84
  260,19871121,    5,   36,   81
  260,19871121,    6,   31,   79
  260,19871121,    7,   31,   82
  260,19871121,    8,   31,   80
  260,19871121,    9,   31,   95
  260,19871121,   10,   31,   94
  260,19871121,   11,   36,   93
  260,19871121,   12,   26,  103
  260,19871121,   13,   36,  103
  260,19871121,   14,   31,   95
  260,19871121,   15,   21,   85
  260,19871121,   16,   21,   76
  260,19871121,   17,   15,   76
  260,19871121,   18,   21,   75
  260,19871121,   19,   31,   74
  260,19871121,   20,   36,   74
  260,19871121,   21,   36,   75
  260,19871121,   22,   31,   79
  260,19871121,   23,   15,   83
  260,19871121,   24,   21,   84
  260,19871122,    1,   21,   84
  260,19871122,    2,   15,   80
  260,19871122,    3,   15,   78
  260,19871122,    4,   21,   79
  260,19871122,    5,   26,   75
  260,19871122,    6,   21,   73
  260,19871122,    7,   21,   75
  260,19871122,    8,   21,   75
  260,19871122,    9,   21,   79
  260,19871122,   10,   21,   79
  260,19871122,   11,   26,   83
  260,19871122,   12,   31,   81
  260,19871122,   13,   26,   82
  260,19871122,   14,   26,   81
  260,19871122,   15,   26,   79
  260,19871122,   16,   26,   80
  260,19871122,   17,   15,   73
  260,19871122,   18,   10,   69
  260,19871122,   19,   10,   69
  260,19871122,   20,   10,   61
  260,19871122,   21,   15,   53
