,,Metervraag aardgas,Metervraag aardgas,Metervraag aardgas,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag warmtenet,Metervraag warmtenet,Metervraag waterstof,Metervraag waterstof,Metervraag biomassa,Metervraag biomassa,Metervraag olie,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal
,,koken,warm tapwater,ruimteverwarming,koken,warm tapwater,ruimteverwarming,hulpvraag,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,ruimteverwarming,aardgas,elektriciteit,warmtenet,waterstof,biomassa,olie,totaal
geo_id,bag_vbo_id,,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002063572',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002063574',,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,1.03024137
GM0345,'0345010002063576',,,,,,,,,,0.0,,,,,,,,,,,1.02532721
GM0345,'0345010002063578',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02975953
GM0345,'0345010002063580',,,,,,,,,,,,,,,,,,,,,1.02234316
GM0345,'0345010002063582',,,0.0,,,,,,,,,,,,,,,,,,1.02979743
GM0345,'0345010002063584',,,,,,,,,,0.0,,,,0.0,,,,,,,1.0216856
GM0345,'0345010002063586',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02727664
GM0345,'0345010002063590',,,,,,,,0.0,,0.0,,,,,,,,,,,1.02465189
GM0345,'0345010002063592',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02465189
GM0345,'0345010002063594',,,,,,,,,,,,,,,,,,,,,1.02498555
GM0345,'0345010002063596',,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,1.02498555
GM0345,'0345010002063602',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02725923
GM0345,'0345010002063604',,,,,,,,,,,,,,,,,,,,,1.02725923
GM0345,'0345010002063612',,,,,,,,,,,,,,0.0,,,,,,,1.02950668
GM0345,'0345010002063614',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02430987
GM0345,'0345010002063616',,,,,,,,,,,,,,0.0,,,,,,,1.02953672
GM0345,'0345010002063624',,,,,,0.0,,,,,,,,,,,,,,,1.02735543
GM0345,'0345010002063626',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02332699
GM0345,'0345010002063628',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02299821
GM0345,'0345010002063630',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02835178
GM0345,'0345010002063636',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02731025
GM0345,'0345010002063638',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02694297
GM0345,'0345010002063640',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02851784
GM0345,'0345010002063642',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02820134
GM0345,'0345010002063644',,,,,,,,,,,,,,,,,,,,,1.02851784
GM0345,'0345010002063646',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02851784
GM0345,'0345010002063648',,,,,,,,,,,,,,,,,,,,,1.02788377
GM0345,'0345010002063652',,,,,,,,,,,,,,,,,,,,,1.02851784
GM0345,'0345010002063654',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02669287
GM0345,'0345010002063656',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02712023
GM0345,'0345010002063658',,,,,,,,,,,,,,,,,,,,,1.02329123
GM0345,'0345010002063660',,,,,,,,0.0,,,,,,,,,,,,,1.02362537
GM0345,'0345010002063664',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02709031
GM0345,'0345010002063666',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02712023
GM0345,'0345010002063668',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02631199
GM0345,'0345010002063670',,,,,,,,,,,,,,,,,,,,,1.02299786
GM0345,'0345010002063672',,,,,,,,,,,,,,,,,,,,,1.02299786
GM0345,'0345010002063674',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02299786
GM0345,'0345010002063676',,,,,,0.0,,,,,,,,,,,,,,,1.02332592
GM0345,'0345010002063678',,,,,,,,,,0.0,,,,,,,,,,,1.02600062
GM0345,'0345010002063680',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02816653
GM0345,'0345010002063682',,,,,,,,,,,,,,,,,,,,,1.02816653
GM0345,'0345010002063684',,,,,,0.0,,,,,,,,,,,,,,,1.02789259
GM0345,'0345010002063686',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02332592
GM0345,'0345010002063688',,,,,,,,,,,,,,,,,,,,,1.02160645
GM0345,'0345010002063692',,,,,,,,,,,,,,,,,,,,,1.02565372
GM0345,'0345010002063694',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02565372
GM0345,'0345010002063696',,,,,,,,,,,,,,0.0,,,,,,,1.02595723
GM0345,'0345010002063698',,,,,,0.0,,,,,,,,,,,,,,,1.02563667
GM0345,'0345010002063700',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02788377
GM0345,'0345010002063702',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02898276
GM0345,'0345010002063704',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02497423
GM0345,'0345010002063706',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.02035701
GM0345,'0345010002063708',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02035701
GM0345,'0345010002063710',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02068365
GM0345,'0345010002063712',,,,,,,,,,,,,,,,,,,,,1.02662373
GM0345,'0345010002063714',,,,,,,,,,,,,,,,,,,,,1.03152776
GM0345,'0345010002063716',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03117275
GM0345,'0345010002063718',,,,,,,,,,,,,,,,,,,,,1.03117275
GM0345,'0345010002063720',,,,,,,,,,,,,,,,,,,,,1.02829897
GM0345,'0345010002063722',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02166414
GM0345,'0345010002063724',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02508545
GM0345,'0345010002063726',,,,,,,,,,,,,,,,,,,,,1.02510357
GM0345,'0345010002063728',,,,,,,,,,,,,,,,,,,,,1.02512133
GM0345,'0345010002063730',,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,1.03122973
GM0345,'0345010002063732',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03123891
GM0345,'0345010002063734',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.03019059
GM0345,'0345010002063736',,,,,,,,,,,,,,,,,,,,,1.02987814
GM0345,'0345010002063738',,,,,,,,,,,,,,,,,,,,,1.02986407
GM0345,'0345010002063740',,,,,,,,,,0.0,,,,0.0,,,,,,,1.02986407
GM0345,'0345010002063742',,,,,,0.0,,,,,,,,,,,,,,,1.03134155
GM0345,'0345010002063746',,,,,,,,,,0.0,,,,,,,,,,,1.03121996
GM0345,'0345010002063748',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03121996
GM0345,'0345010002063750',,,,,,,,,,,,,,,,,,,,,1.02537405
GM0345,'0345010002063752',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02130938
GM0345,'0345010002063754',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02196133
GM0345,'0345010002063756',,,,,,,,,,,,,,,,,,,,,1.02429986
GM0345,'0345010002063758',,,,,,,,,,,,,,0.0,,,,,,,1.02429378
GM0345,'0345010002063760',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02521122
GM0345,'0345010002063762',,,,,,,,,,,,,,0.0,,,,,,,1.0251981
GM0345,'0345010002063764',,,,,,0.0,,,,,,,,,,,,,,,1.02489293
GM0345,'0345010002063766',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02521122
GM0345,'0345010002063768',,,,,,0.0,,,,,,,,,,,,,,,1.02489293
GM0345,'0345010002063770',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02521122
GM0345,'0345010002063772',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02658796
GM0345,'0345010002063774',,,,,,0.0,,,,,,,,,,,,,,,1.03014433
GM0345,'0345010002063776',,,,,,,,0.0,,,,,,0.0,,,,,,,1.03071976
GM0345,'0345010002063778',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02861845
GM0345,'0345010002063780',,,,,,,,,,,,,,,,,,,,,1.03071976
GM0345,'0345010002063782',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03129971
GM0345,'0345010002063784',,,,,,,,,,,,,,,,,,,,,1.0213474
GM0345,'0345010002063786',,,,,,,,,,,,,,,,,,,,,1.02834356
GM0345,'0345010002063788',,,,,,,,,,0.0,,,,,,,,,,,1.03014433
GM0345,'0345010002063794',,,,,,,,,,0.0,,,,,,,,,,,1.02865744
GM0345,'0345010002063798',,,,,,,,,,,,,,,,,,,,,1.02865744
GM0345,'0345010002063820',,,,,,,,0.0,,,,,,,,,,,,,1.02658796
GM0345,'0345010002063822',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02833605
GM0345,'0345010002063824',,,,,,,,,,0.0,,,,,,,,,,,1.03185475
GM0345,'0345010002063826',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.0318445
GM0345,'0345010002063828',,,,,,,,,,,,,,,,,,,,,1.0318445
GM0345,'0345010002063830',,,,,,,,,,,,,,,,,,,,,1.02629435
GM0345,'0345010002063832',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.03153861
GM0345,'0345010002063834',,,,,,,,,,,,,,,,,,,,,1.02159631
GM0345,'0345010002063836',,,,,,,,,,0.0,,,,,,,,,,,1.02159631
GM0345,'0345010002063838',,,,,,,,,,0.0,,,,,,,,,,,1.02737641
GM0345,'0345010002063842',,,,,,,,,,,,,,,,,,,,,1.02657688
GM0345,'0345010002063844',,,,,,0.0,,,,,,,,,,,,,,,1.02657688
GM0345,'0345010002063846',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02431345
GM0345,'0345010002063848',,,,,,,,,,,,,,,,,,,,,1.02799726
GM0345,'0345010002063850',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02464879
GM0345,'0345010002063852',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02953672
GM0345,'0345010002063854',,,,,,,,,,,,,,0.0,,,,,,,1.02498245
GM0345,'0345010002063858',,,,,,0.0,,,,,,,,,,,,,,,1.02642357
GM0345,'0345010002063864',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02361214
GM0345,'0345010002063866',,,,,,0.0,,,,,,,,,,,,,,,1.02395415
GM0345,'0345010002063868',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02714133
GM0345,'0345010002063874',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.02892852
GM0345,'0345010002063900',,,,,,0.0,,,,,,,,,,,,,,,1.02925861
GM0345,'0345010002063902',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02724385
GM0345,'0345010002063904',,,,,,,,,,,,,,,,,,,,,1.02231085
GM0345,'0345010002063906',,,,,,,,,,,,,,,,,,,,,1.02231085
GM0345,'0345010002063908',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02430928
GM0345,'0345010002063910',,,,,,,,,,,,,,,,,,,,,1.02656519
GM0345,'0345010002063912',,,,,,,,,,,,,,,,,,,,,1.02497864
GM0345,'0345010002063914',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02561569
GM0345,'0345010002063916',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02430511
GM0345,'0345010002063918',,,,,,,,,,,,,,,,,,,,,1.02430511
GM0345,'0345010002063920',,,,,,,,0.0,,,,,,,,,,,,,1.02497864
GM0345,'0345010002063922',,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,1.02430511
GM0345,'0345010002063924',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02497864
GM0345,'0345010002063926',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02952206
GM0345,'0345010002063928',,,,,,,,,,,,,,,,,,,,,1.02497864
GM0345,'0345010002063930',,,,,,,,0.0,,,,,,,,,,,,,1.02919364
GM0345,'0345010002063932',,,,,,,,,,0.0,,,,0.0,,,,,,,1.02919364
GM0345,'0345010002063934',,,,,,,,,,,,,,,,,,,,,1.02919364
GM0345,'0345010002063936',,,,,,,,,,0.0,,,,,,,,,,,1.02734029
GM0345,'0345010002063938',,,,,,,,,,0.0,,,,,,,,,,,1.03286958
GM0345,'0345010002063940',,,,,,,,,,,,,,,,,,,,,1.02920783
GM0345,'0345010002063942',,,,,,,,,,,,0.0,,,,,,,,,1.02920783
GM0345,'0345010002063944',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02431345
GM0345,'0345010002063946',,,,,,,,,,,,,,,,,,,,,1.02431607
GM0345,'0345010002063948',,,,,,,,,,,,,,0.0,,,,,,,1.02431607
GM0345,'0345010002063950',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02953672
GM0345,'0345010002063952',,,,,,,,,,0.0,,,,0.0,,,,,,,1.02491486
GM0345,'0345010002063954',,,,,,,,,,,,,,,,,,,,,1.02562332
GM0345,'0345010002063956',,,,,,,,,,,,,,,,,,,,,1.02465189
GM0345,'0345010002063960',,,,,,,,,,,,,,,,,,,,,1.02861845
GM0345,'0345010002063962',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02531207
GM0345,'0345010002063964',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02898276
GM0345,'0345010002063966',,,,,,0.0,,,,,,,,,,,,,,,1.02326965
GM0345,'0345010002063968',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02326965
GM0345,'0345010002063970',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02326965
GM0345,'0345010002063972',,,,,,,,0.0,,,,,,,,,,,,,1.02843654
GM0345,'0345010002063974',,,,,,,0.0,,,,,0.0,,,,,,,,,1.03060448
GM0345,'0345010002063976',,,,,,,,,,,,,,,,,,,,,1.02488089
GM0345,'0345010002063980',,,,,,,,0.0,,,,,,,,,,,,,1.02488089
GM0345,'0345010002063982',,,,,0.0,,0.0,,,0.0,,,,,,,,,,,1.02799726
GM0345,'0345010002063984',,,,,,,,,,0.0,,,,,,,,,,,1.02488089
GM0345,'0345010002063986',,,,,,,,,,,,,,,,,,,,,1.02488089
GM0345,'0345010002063988',,,,,,,,,,,,,,,,,,,,,1.02747917
GM0345,'0345010002063990',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.03328669
GM0345,'0345010002063992',,,,,,,,,,,,,,,,,,,,,1.0332706
GM0345,'0345010002063994',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.03328669
GM0345,'0345010002063996',,,,,,,,,,,,,,,,,,,,,1.02758861
GM0345,'0345010002063998',,,,,,,,0.0,,,,,,,,,,,,,1.02831149
GM0345,'0345010002064000',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02831149
GM0345,'0345010002064002',,,,,,,,,,,,,,,,,,,,,1.02297592
GM0345,'0345010002064004',,,,,,,,,,,,,,,,,,,,,1.03299701
GM0345,'0345010002064006',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02758861
GM0345,'0345010002064008',,,,,,,,,,,,,,,,,,,,,1.03299701
GM0345,'0345010002064010',,,,,,,,,,,,,,,,,,,,,1.02898908
GM0345,'0345010002064012',,,,,,,0.0,,,,,,,0.0,,,,,,,1.03119779
GM0345,'0345010002064014',,,,,,,,,,,,,,,,,,,,,1.02576232
GM0345,'0345010002064016',,,,,,,,,,,,,,0.0,,,,,,,1.0257808
GM0345,'0345010002064018',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02764452
GM0345,'0345010002064020',,,,,,,,,,0.0,,,,0.0,,,,,,,1.02764452
GM0345,'0345010002064022',,,,,,,,,,,,,,,,,,,,,1.03104186
GM0345,'0345010002064024',,,,,,,,,,,,,,,,,,,,,1.03104186
GM0345,'0345010002064026',,,,,,,,,,,,,,,,,,,,,1.03104186
GM0345,'0345010002064028',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.03075767
GM0345,'0345010002064030',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.02758861
GM0345,'0345010002064032',,,,,,0.0,,,,,,,,,,,,,,,1.03075767
GM0345,'0345010002064036',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02259529
GM0345,'0345010002064038',,,,,,,,,,,,,,,,,,,,,1.02259529
GM0345,'0345010002064040',,,,,,,,,,,,,,,,,,,,,1.02964211
GM0345,'0345010002064042',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02259529
GM0345,'0345010002064044',,,,,,,,,,,,,,,,,,,,,1.02764452
GM0345,'0345010002064046',,,,,,,,,,,,,,,,,,,,,1.02696073
GM0345,'0345010002064048',,,,,,,,,,0.0,,,,,,,,,,,1.03014433
GM0345,'0345010002064054',,,,,,,,,,0.0,,,,,,,,,,,1.03134155
GM0345,'0345010002064056',,,,,,,,,,,,,,,,,,,,,1.0317502
GM0345,'0345010002064058',,,,,,,,,,,,,,,,,,,,,1.02432168
GM0345,'0345010002064060',,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,1.02432168
GM0345,'0345010002064062',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03132105
GM0345,'0345010002064064',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.03134155
GM0345,'0345010002064066',,,,,,,,,,,,,,,,,,,,,1.03134155
GM0345,'0345010002064068',,,,,,,,,,,,,,,,,,,,,1.02432168
GM0345,'0345010002064072',,,,,,,,,,0.0,,,,0.0,,,,,,,1.0282656
GM0345,'0345010002064074',,,,,,,,,,,,,,,,,,,,,1.0294559
GM0345,'0345010002064076',,,,,,,,,,,,,,,,,,,,,1.02640402
GM0345,'0345010002064080',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02695203
GM0345,'0345010002064082',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002064084',,,,,,,,,,,,,,0.0,,,,,,,1.02695203
GM0345,'0345010002064086',,,,,,,0.0,,,,,,,0.0,,,,,,,1.0294559
GM0345,'0345010002064090',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002064092',,,,,,,,,,,,,,0.0,,,,,,,1.02695203
GM0345,'0345010002064094',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.0305289
GM0345,'0345010002064096',,,,,,,,,,,,,,0.0,,,,,,,1.0305289
GM0345,'0345010002064098',,,,,,0.0,,,,,,,,,,,,,,,1.02326179
GM0345,'0345010002064100',,,,,,0.0,,,,,,,,0.0,,,,,,,1.0313617
GM0345,'0345010002064102',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002064104',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.03188908
GM0345,'0345010002064106',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02729464
GM0345,'0345010002064108',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002064110',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02729464
GM0345,'0345010002064112',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02761042
GM0345,'0345010002064114',,,,,,,,,,,,,,,,,,,,,1.02761042
GM0345,'0345010002064116',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02729464
GM0345,'0345010002064118',,,,,,,,,,,,,,,,,,,,,1.0273031
GM0345,'0345010002064120',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002064122',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02729464
GM0345,'0345010002064124',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02729464
GM0345,'0345010002064126',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002064128',,,,,,,,0.0,,,,,,,,,,,,,1.02768517
GM0345,'0345010002064130',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.0306195
GM0345,'0345010002064132',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03094208
GM0345,'0345010002064134',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02961826
GM0345,'0345010002064136',,,,,,,,,,,,,,,,,,,,,1.02772856
GM0345,'0345010002064138',,,,,,,,,,,,,,,,,,,,,1.02898276
GM0345,'0345010002064140',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.02801585
GM0345,'0345010002064142',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02497458
GM0345,'0345010002064144',,,,,,,,0.0,,0.0,,,,,,,,,,,1.02462709
GM0345,'0345010002064148',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03024137
GM0345,'0345010002064150',,,,,,,,,,,,,,,,,,,,,1.02267051
GM0345,'0345010002064152',,,,,0.0,0.0,,,,,,,,0.0,,,,,,,1.02721846
GM0345,'0345010002064156',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02867365
GM0345,'0345010002064158',,,,,,,,,,,,,,,,,,,,,1.02867699
GM0345,'0345010002064160',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02867699
GM0345,'0345010002064162',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02867973
GM0345,'0345010002064164',,,,,,,,,,,,,,0.0,,,,,,,1.02867973
GM0345,'0345010002064166',,,,,,0.0,,,,,,,,,,,,,,,1.0249337
GM0345,'0345010002064168',,,,,,0.0,,,,,,,,0.0,,,,,,,1.0249337
GM0345,'0345010002064172',,,,,,,,,,,,,,,,,,,,,1.02494216
GM0345,'0345010002064174',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02492464
GM0345,'0345010002064176',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.02492464
GM0345,'0345010002064178',,,,,,,,,,,,,,,,,,,,,1.0249337
GM0345,'0345010002064180',,,,,,,,0.0,,,,,,0.0,,,,,,,1.0249337
GM0345,'0345010002064182',,,,,,,,,,,,,,,,,,,,,1.02764452
GM0345,'0345010002064202',,,,,,,,0.0,,,,,,,,,,,,,1.0332706
GM0345,'0345010002064204',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02867651
GM0345,'0345010002064206',,,,,,,,,,,,,,,,,,,,,1.02196896
GM0345,'0345010002064208',,,,,,,,0.0,,,,,,,,,,,,,1.02196896
GM0345,'0345010002064210',,,,,0.0,,0.0,,,0.0,,,,,,,,,,,1.02196896
GM0345,'0345010002064212',,,,,,,,,,0.0,,,,,,,,,,,1.02196896
GM0345,'0345010002064214',,,,,,,,,,,,,,,,,,,,,1.0213263
GM0345,'0345010002064218',,,,,,,,,,,,,,,,,,,,,1.0257982
GM0345,'0345010002064220',,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,1.02528989
GM0345,'0345010002064232',,,,,,,,,,0.0,,,,,,,,,,,1.02993619
GM0345,'0345010002064236',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.0278697
GM0345,'0345010002064238',,,,,,,,,,,,,,,,,,,,,1.02664769
GM0345,'0345010002064242',,,,,,,,,,,,,,,,,,,,,1.02696848
GM0345,'0345010002064246',,,,,,,,,,0.0,,,,0.0,,,,,,,1.03114462
GM0345,'0345010002064248',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02588701
GM0345,'0345010002064250',,,,,,,,0.0,,0.0,,,,,,,,,,,1.03144872
GM0345,'0345010002064252',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03144872
GM0345,'0345010002064254',,,,,,,,,,,,,,,,,,,,,1.02428746
GM0345,'0345010002064256',,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,1.02561569
GM0345,'0345010002064258',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02572322
GM0345,'0345010002064260',,,,,,,,,,,,,,,,,,,,,1.02717471
GM0345,'0345010002064262',,,,,,,,,,,,,,0.0,,,,,,,1.02429986
GM0345,'0345010002064264',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02332699
GM0345,'0345010002064266',,,,,,,,,,,,,,0.0,,,,,,,1.02429986
GM0345,'0345010002064268',,,,,,0.0,,,,,,,,,,,,,,,1.03152776
GM0345,'0345010002064270',,,,,,0.0,,,,,,,,0.0,,,,,,,1.03022969
GM0345,'0345010002064272',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02991521
GM0345,'0345010002064274',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02991521
GM0345,'0345010002064276',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02819479
GM0345,'0345010002064278',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02429986
GM0345,'0345010002064280',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02492464
GM0345,'0345010002064282',,,,,0.0,,,,,0.0,,,,,,,,,,,1.02429986
GM0345,'0345010002064284',,,,,,,,0.0,,,,,,,,,,,,,1.02708626
GM0345,'0345010002064286',,,,,,,0.0,,,,,0.0,,,,,,,,,1.02708626
GM0345,'0345010002064288',,,,,,,,,,,,,,,,,,,,,1.02708626
GM0345,'0345010002064290',,,,,,,,0.0,,,,,,,,,,,,,1.02708626
GM0345,'0345010002064292',,,,,0.0,,0.0,,,0.0,,,,,,,,,,,1.02364087
GM0345,'0345010002064294',,,,,,,0.0,,,,,,,,,,,,,,1.02734303
GM0345,'0345010002064296',,,,,,,,,,,,,,,,,,,,,1.02767515
GM0345,'0345010002064298',,,,,,,,0.0,,,,,,,,,,,,,1.02734303
GM0345,'0345010002064302',,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,1.02492464
GM0345,'0345010002064304',,,,,,,0.0,,,0.0,,,,,,,,,,,1.02764452
GM0345,'0345010002064310',,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,1.02699304
GM0345,'0345010002064314',,,,,,,,,,,,,,,,,,,,,1.02529681
GM0345,'0345010002064316',,,,,,,,0.0,,,,,,,,,,,,,1.02530277
GM0345,'0345010002064318',,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,1.03060448
GM0345,'0345010002064320',,,,,,0.0,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002064322',,,,,,,,,,0.0,,,,,,,,,,,1.02729464
GM0345,'0345010002064324',,,,,,,0.0,,,0.0,,,,,,,,,,,1.03060448
GM0345,'0345010002064326',,,,,,,,,,,,,,,,,,,,,1.03060448
GM0345,'0345010002064328',,,,,,0.0,,,,,,,,,,,,,,,1.02566218
GM0345,'0345010002064330',,,,,,,0.0,,,,,,,0.0,,,,,,,1.02529681
GM0345,'0345010002064332',,,,,,,,,,,,,,,,,,,,,1.03091836
GM0345,'0345010002064334',,,,,,,,,,,,,,,,,,,,,1.02255559
GM0345,'0345010002064336',,,,,0.0,,,0.0,,,,0.0,,,,,,,,,1.02813673
GM0345,'0345010002064338',,,,,,,,,,0.0,,,,0.0,,,,,,,1.03075767
GM0345,'0345010002064340',,,,,,0.0,,,,,,,,,,,,,,,1.02636254
GM0345,'0345010002064342',,,,,,,,,,,,,,0.0,,,,,,,1.03075767
GM0345,'0345010002064344',,,,,,0.0,,,,,,,,0.0,,,,,,,1.03075767
GM0345,'0345010002064348',,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,1.02900469
GM0345,'0345010002064350',,,,,,,0.0,0.0,,,,0.0,,,,,,,,,1.03119779
GM0345,'0345010002064352',,,,,,0.0,,,,,,,,0.0,,,,,,,1.02900469
GM0345,'0345010002064354',,,,,,,,0.0,,,,,,0.0,,,,,,,1.02900469
GM0345,'0345010002064356',,,,,,,,,,,,,,,,,,,,,1.02898908
