# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  260,19971124,   14,   39
  260,19971124,   15,   36
  260,19971124,   16,   27
  260,19971124,   17,   22
  260,19971124,   18,   20
  260,19971124,   19,   19
  260,19971124,   20,   19
  260,19971124,   21,   20
  260,19971124,   22,   18
  260,19971124,   23,   16
  260,19971124,   24,   15
  260,19971125,    1,   11
  260,19971125,    2,    8
  260,19971125,    3,    7
  260,19971125,    4,    9
  260,19971125,    5,   16
  260,19971125,    6,   25
  260,19971125,    7,   26
  260,19971125,    8,   21
  260,19971125,    9,   27
  260,19971125,   10,   38
  260,19971125,   11,   43
  260,19971125,   12,   54
  260,19971125,   13,   65
  260,19971125,   14,   67
  260,19971125,   15,   62
  260,19971125,   16,   55
  260,19971125,   17,   48
  260,19971125,   18,   39
  260,19971125,   19,   34
  260,19971125,   20,   37
  260,19971125,   21,   40
  260,19971125,   22,   41
  260,19971125,   23,   26
  260,19971125,   24,   25
  260,19971126,    1,   34
  260,19971126,    2,   35
  260,19971126,    3,   30
  260,19971126,    4,   19
  260,19971126,    5,   13
  260,19971126,    6,   10
  260,19971126,    7,   10
  260,19971126,    8,   17
  260,19971126,    9,   30
  260,19971126,   10,   35
  260,19971126,   11,   41
  260,19971126,   12,   49
  260,19971126,   13,   56
  260,19971126,   14,   58
  260,19971126,   15,   59
  260,19971126,   16,   58
  260,19971126,   17,   59
  260,19971126,   18,   59
  260,19971126,   19,   60
  260,19971126,   20,   59
  260,19971126,   21,   59
  260,19971126,   22,   59
  260,19971126,   23,   57
  260,19971126,   24,   57
  260,19971127,    1,   50
  260,19971127,    2,   43
  260,19971127,    3,   41
  260,19971127,    4,   43
  260,19971127,    5,   42
  260,19971127,    6,   44
  260,19971127,    7,   42
  260,19971127,    8,   41
  260,19971127,    9,   43
  260,19971127,   10,   45
  260,19971127,   11,   48
  260,19971127,   12,   49
  260,19971127,   13,   48
  260,19971127,   14,   47
  260,19971127,   15,   49
  260,19971127,   16,   49
  260,19971127,   17,   49
  260,19971127,   18,   48
  260,19971127,   19,   47
  260,19971127,   20,   47
  260,19971127,   21,   49
  260,19971127,   22,   49
  260,19971127,   23,   49
  260,19971127,   24,   48
  260,19971128,    1,   50
  260,19971128,    2,   50
  260,19971128,    3,   52
  260,19971128,    4,   54
  260,19971128,    5,   56
  260,19971128,    6,   61
  260,19971128,    7,   62
  260,19971128,    8,   62
  260,19971128,    9,   65
  260,19971128,   10,   67
  260,19971128,   11,   68
  260,19971128,   12,   70
  260,19971128,   13,   70
  260,19971128,   14,   69
  260,19971128,   15,   70
  260,19971128,   16,   73
  260,19971128,   17,   76
  260,19971128,   18,   81
  260,19971128,   19,   88
  260,19971128,   20,   91
  260,19971128,   21,   92
  260,19971128,   22,   88
  260,19971128,   23,   79
  260,19971128,   24,   84
  260,19971129,    1,   86
  260,19971129,    2,   86
  260,19971129,    3,   89
  260,19971129,    4,   90
  260,19971129,    5,   91
  260,19971129,    6,   93
  260,19971129,    7,   93
  260,19971129,    8,   93
  260,19971129,    9,   95
  260,19971129,   10,   99
  260,19971129,   11,  106
  260,19971129,   12,  111
  260,19971129,   13,  114
  260,19971129,   14,  111
  260,19971129,   15,  108
  260,19971129,   16,  105
  260,19971129,   17,  103
  260,19971129,   18,  102
  260,19971129,   19,   94
  260,19971129,   20,   94
  260,19971129,   21,   89
  260,19971129,   22,   83
  260,19971129,   23,   78
  260,19971129,   24,   82
  260,19971130,    1,   82
  260,19971130,    2,   86
  260,19971130,    3,   85
  260,19971130,    4,   82
  260,19971130,    5,   82
  260,19971130,    6,   83
  260,19971130,    7,   83
  260,19971130,    8,   83
  260,19971130,    9,   84
  260,19971130,   10,   84
  260,19971130,   11,   86
  260,19971130,   12,   87
  260,19971130,   13,   89
  260,19971130,   14,   90
  260,19971130,   15,   86
  260,19971130,   16,   84
  260,19971130,   17,   80
  260,19971130,   18,   73
  260,19971130,   19,   66
  260,19971130,   20,   63
  260,19971130,   21,   61
  260,19971130,   22,   58
  260,19971130,   23,   54
  260,19971130,   24,   39
  260,19971201,    1,   26
  260,19971201,    2,   19
  260,19971201,    3,   17
  260,19971201,    4,    8
  260,19971201,    5,    2
  260,19971201,    6,    2
  260,19971201,    7,   -1
  260,19971201,    8,   -3
  260,19971201,    9,   16
  260,19971201,   10,   55
  260,19971201,   11,   65
  260,19971201,   12,   60
  260,19971201,   13,   74
  260,19971201,   14,   66
  260,19971201,   15,   60
  260,19971201,   16,   50
  260,19971201,   17,   39
  260,19971201,   18,   35
  260,19971201,   19,   38
  260,19971201,   20,   32
  260,19971201,   21,   29
  260,19971201,   22,   22
  260,19971201,   23,   17
  260,19971201,   24,   17
  260,19971202,    1,   19
  260,19971202,    2,   21
  260,19971202,    3,   20
  260,19971202,    4,   25
  260,19971202,    5,   25
  260,19971202,    6,   23
  260,19971202,    7,   22
  260,19971202,    8,   18
  260,19971202,    9,   17
  260,19971202,   10,   20
  260,19971202,   11,   25
  260,19971202,   12,   31
  260,19971202,   13,   33
  260,19971202,   14,   31
  260,19971202,   15,   29
  260,19971202,   16,   24
  260,19971202,   17,   22
  260,19971202,   18,   20
  260,19971202,   19,   17
  260,19971202,   20,   14
  260,19971202,   21,   12
  260,19971202,   22,   14
  260,19971202,   23,   13
  260,19971202,   24,   10
  260,19971203,    1,    8
  260,19971203,    2,    9
  260,19971203,    3,    9
  260,19971203,    4,    6
  260,19971203,    5,    4
  260,19971203,    6,   -7
  260,19971203,    7,   -7
  260,19971203,    8,  -11
  260,19971203,    9,   -7
  260,19971203,   10,   12
  260,19971203,   11,   22
  260,19971203,   12,   41
  260,19971203,   13,   58
  260,19971203,   14,   50
  260,19971203,   15,   39
  260,19971203,   16,   26
  260,19971203,   17,   14
  260,19971203,   18,   17
  260,19971203,   19,   30
  260,19971203,   20,   25
  260,19971203,   21,   17
  260,19971203,   22,   18
  260,19971203,   23,   24
  260,19971203,   24,   24
  260,19971204,    1,   26
  260,19971204,    2,   25
  260,19971204,    3,   27
  260,19971204,    4,   27
  260,19971204,    5,   28
  260,19971204,    6,   29
  260,19971204,    7,   30
  260,19971204,    8,   26
  260,19971204,    9,   28
  260,19971204,   10,   32
  260,19971204,   11,   30
  260,19971204,   12,   29
  260,19971204,   13,   29
  260,19971204,   14,   26
  260,19971204,   15,   25
  260,19971204,   16,   17
  260,19971204,   17,   -2
  260,19971204,   18,  -11
  260,19971204,   19,  -17
  260,19971204,   20,  -22
  260,19971204,   21,  -32
  260,19971204,   22,  -30
  260,19971204,   23,  -35
  260,19971204,   24,  -32
  260,19971205,    1,  -20
  260,19971205,    2,   -6
  260,19971205,    3,   -8
  260,19971205,    4,   -1
  260,19971205,    5,    4
  260,19971205,    6,    8
  260,19971205,    7,   14
  260,19971205,    8,   13
  260,19971205,    9,   17
  260,19971205,   10,   26
  260,19971205,   11,   31
  260,19971205,   12,   42
  260,19971205,   13,   48
  260,19971205,   14,   47
  260,19971205,   15,   45
  260,19971205,   16,   39
  260,19971205,   17,   37
  260,19971205,   18,   27
  260,19971205,   19,   22
  260,19971205,   20,   21
  260,19971205,   21,   22
  260,19971205,   22,   19
  260,19971205,   23,   19
  260,19971205,   24,   21
  260,19971206,    1,   18
  260,19971206,    2,   21
  260,19971206,    3,   18
  260,19971206,    4,   19
  260,19971206,    5,   16
  260,19971206,    6,   18
  260,19971206,    7,   20
  260,19971206,    8,   21
  260,19971206,    9,   22
  260,19971206,   10,   25
  260,19971206,   11,   28
  260,19971206,   12,   33
  260,19971206,   13,   37
  260,19971206,   14,   43
  260,19971206,   15,   44
  260,19971206,   16,   50
  260,19971206,   17,   47
  260,19971206,   18,   51
  260,19971206,   19,   55
  260,19971206,   20,   56
  260,19971206,   21,   56
  260,19971206,   22,   57
  260,19971206,   23,   60
  260,19971206,   24,   58
  260,19971207,    1,   55
  260,19971207,    2,   46
  260,19971207,    3,   36
  260,19971207,    4,   42
  260,19971207,    5,   43
  260,19971207,    6,   39
  260,19971207,    7,   36
  260,19971207,    8,   20
  260,19971207,    9,   17
  260,19971207,   10,   19
  260,19971207,   11,   24
  260,19971207,   12,   29
  260,19971207,   13,   34
  260,19971207,   14,   44
  260,19971207,   15,   40
  260,19971207,   16,   34
  260,19971207,   17,   27
  260,19971207,   18,   20
  260,19971207,   19,   19
  260,19971207,   20,   15
  260,19971207,   21,   16
  260,19971207,   22,   23
  260,19971207,   23,   15
  260,19971207,   24,   15
  260,19971208,    1,   18
  260,19971208,    2,   29
  260,19971208,    3,   33
  260,19971208,    4,   34
  260,19971208,    5,   37
  260,19971208,    6,   42
  260,19971208,    7,   47
  260,19971208,    8,   47
  260,19971208,    9,   48
  260,19971208,   10,   51
  260,19971208,   11,   50
  260,19971208,   12,   54
  260,19971208,   13,   61
  260,19971208,   14,   65
  260,19971208,   15,   72
  260,19971208,   16,   79
  260,19971208,   17,   76
  260,19971208,   18,   79
  260,19971208,   19,   81
  260,19971208,   20,   82
  260,19971208,   21,   81
  260,19971208,   22,   86
  260,19971208,   23,   88
  260,19971208,   24,   89
  260,19971209,    1,   87
  260,19971209,    2,   89
  260,19971209,    3,   88
  260,19971209,    4,   89
  260,19971209,    5,   90
  260,19971209,    6,   82
  260,19971209,    7,   85
  260,19971209,    8,   81
  260,19971209,    9,   86
  260,19971209,   10,   91
  260,19971209,   11,   94
  260,19971209,   12,  102
  260,19971209,   13,  101
  260,19971209,   14,  102
  260,19971209,   15,   97
  260,19971209,   16,   95
  260,19971209,   17,   92
  260,19971209,   18,   87
  260,19971209,   19,   91
  260,19971209,   20,   98
  260,19971209,   21,   98
  260,19971209,   22,  102
  260,19971209,   23,   99
  260,19971209,   24,  102
  260,19971210,    1,  104
  260,19971210,    2,  104
  260,19971210,    3,  105
  260,19971210,    4,  107
  260,19971210,    5,  105
  260,19971210,    6,  108
  260,19971210,    7,  111
  260,19971210,    8,  111
  260,19971210,    9,  109
  260,19971210,   10,  102
  260,19971210,   11,  104
  260,19971210,   12,  107
  260,19971210,   13,  112
  260,19971210,   14,  117
  260,19971210,   15,  121
  260,19971210,   16,  125
  260,19971210,   17,  123
  260,19971210,   18,  113
  260,19971210,   19,  114
  260,19971210,   20,  114
  260,19971210,   21,  115
  260,19971210,   22,  117
  260,19971210,   23,  116
  260,19971210,   24,  111
  260,19971211,    1,  114
  260,19971211,    2,  111
  260,19971211,    3,  107
  260,19971211,    4,  106
  260,19971211,    5,  107
  260,19971211,    6,  110
  260,19971211,    7,  110
  260,19971211,    8,  105
  260,19971211,    9,  103
  260,19971211,   10,  110
  260,19971211,   11,  124
  260,19971211,   12,  131
  260,19971211,   13,  132
  260,19971211,   14,  128
  260,19971211,   15,  122
  260,19971211,   16,  120
  260,19971211,   17,  119
  260,19971211,   18,  116
  260,19971211,   19,  115
  260,19971211,   20,  110
  260,19971211,   21,  110
  260,19971211,   22,  107
  260,19971211,   23,  100
  260,19971211,   24,   93
  260,19971212,    1,   92
  260,19971212,    2,   87
  260,19971212,    3,   84
  260,19971212,    4,   79
  260,19971212,    5,   93
  260,19971212,    6,   92
  260,19971212,    7,   80
  260,19971212,    8,   79
  260,19971212,    9,   78
  260,19971212,   10,   88
  260,19971212,   11,   95
  260,19971212,   12,   96
  260,19971212,   13,   91
  260,19971212,   14,   89
  260,19971212,   15,   80
  260,19971212,   16,   83
  260,19971212,   17,   81
  260,19971212,   18,   85
  260,19971212,   19,   83
  260,19971212,   20,   72
  260,19971212,   21,   72
  260,19971212,   22,   55
  260,19971212,   23,   53
  260,19971212,   24,   46
  260,19971213,    1,   42
  260,19971213,    2,   43
  260,19971213,    3,   50
  260,19971213,    4,   37
  260,19971213,    5,   43
  260,19971213,    6,   32
  260,19971213,    7,   29
  260,19971213,    8,   28
  260,19971213,    9,   51
  260,19971213,   10,   71
  260,19971213,   11,   82
  260,19971213,   12,   84
  260,19971213,   13,   88
  260,19971213,   14,   86
  260,19971213,   15,   87
  260,19971213,   16,   84
  260,19971213,   17,   85
  260,19971213,   18,   82
  260,19971213,   19,   82
  260,19971213,   20,   81
  260,19971213,   21,   81
  260,19971213,   22,   77
  260,19971213,   23,   78
  260,19971213,   24,   76
  260,19971214,    1,   79
  260,19971214,    2,   79
  260,19971214,    3,   72
  260,19971214,    4,   67
  260,19971214,    5,   51
  260,19971214,    6,   40
  260,19971214,    7,   48
  260,19971214,    8,   44
  260,19971214,    9,   54
  260,19971214,   10,   60
  260,19971214,   11,   77
  260,19971214,   12,   84
  260,19971214,   13,   75
  260,19971214,   14,   76
  260,19971214,   15,   71
  260,19971214,   16,   61
  260,19971214,   17,   57
  260,19971214,   18,   50
  260,19971214,   19,   46
  260,19971214,   20,   46
  260,19971214,   21,   43
  260,19971214,   22,   37
  260,19971214,   23,   29
  260,19971214,   24,   24
  260,19971215,    1,   33
  260,19971215,    2,   27
  260,19971215,    3,   18
  260,19971215,    4,   18
  260,19971215,    5,   22
  260,19971215,    6,   26
  260,19971215,    7,   23
  260,19971215,    8,   16
  260,19971215,    9,   21
  260,19971215,   10,   24
  260,19971215,   11,   25
  260,19971215,   12,   28
  260,19971215,   13,   30
  260,19971215,   14,   29
  260,19971215,   15,   26
  260,19971215,   16,   22
  260,19971215,   17,   18
  260,19971215,   18,   14
  260,19971215,   19,   12
  260,19971215,   20,    5
  260,19971215,   21,   -2
  260,19971215,   22,   -6
  260,19971215,   23,  -12
  260,19971215,   24,  -14
  260,19971216,    1,  -16
  260,19971216,    2,  -21
  260,19971216,    3,  -19
  260,19971216,    4,  -17
  260,19971216,    5,  -16
  260,19971216,    6,  -15
  260,19971216,    7,  -17
  260,19971216,    8,  -18
  260,19971216,    9,  -22
  260,19971216,   10,  -24
  260,19971216,   11,  -26
  260,19971216,   12,  -29
  260,19971216,   13,  -29
  260,19971216,   14,  -29
  260,19971216,   15,  -36
  260,19971216,   16,  -40
  260,19971216,   17,  -42
  260,19971216,   18,  -46
  260,19971216,   19,  -51
  260,19971216,   20,  -53
  260,19971216,   21,  -55
  260,19971216,   22,  -56
  260,19971216,   23,  -56
  260,19971216,   24,  -59
  260,19971217,    1,  -61
  260,19971217,    2,  -63
  260,19971217,    3,  -64
  260,19971217,    4,  -63
  260,19971217,    5,  -62
  260,19971217,    6,  -65
  260,19971217,    7,  -65
  260,19971217,    8,  -65
  260,19971217,    9,  -62
  260,19971217,   10,  -54
  260,19971217,   11,  -46
  260,19971217,   12,  -35
  260,19971217,   13,  -34
  260,19971217,   14,  -26
  260,19971217,   15,  -23
  260,19971217,   16,  -14
  260,19971217,   17,  -11
  260,19971217,   18,   -7
  260,19971217,   19,   -3
  260,19971217,   20,   -1
  260,19971217,   21,    1
  260,19971217,   22,    0
  260,19971217,   23,    1
  260,19971217,   24,    2
  260,19971218,    1,    7
  260,19971218,    2,    8
  260,19971218,    3,   13
  260,19971218,    4,   16
  260,19971218,    5,   16
  260,19971218,    6,   19
  260,19971218,    7,   25
  260,19971218,    8,   29
  260,19971218,    9,   38
  260,19971218,   10,   47
  260,19971218,   11,   47
  260,19971218,   12,   55
